"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","42402","2084"
"Any Chronic Condition","Male","34562","2270"
"Any Chronic Condition","Total","77383","4356"
"Any Chronic Condition","Unknown","419","2"
"Cardiovascular Disease","Female","13536","1348"
"Cardiovascular Disease","Male","11461","1500"
"Cardiovascular Disease","Total","25094","2848"
"Cardiovascular Disease","Unknown","97","0"
"Chronic Liver Disease","Female","527","56"
"Chronic Liver Disease","Male","475","79"
"Chronic Liver Disease","Total","1004","135"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","12174","637"
"Chronic Lung Disease","Male","7590","597"
"Chronic Lung Disease","Total","19901","1234"
"Chronic Lung Disease","Unknown","137","0"
"Chronic Renal Disease","Female","2587","520"
"Chronic Renal Disease","Male","2396","614"
"Chronic Renal Disease","Total","5003","1134"
"Chronic Renal Disease","Unknown","20","0"
"Currently Pregnant","Female","2226","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2237","4"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","12676","879"
"Diabetes Mellitus","Male","10506","1056"
"Diabetes Mellitus","Total","23293","1937"
"Diabetes Mellitus","Unknown","111","2"
"ICU","Female","2409","882"
"ICU","Male","3073","1182"
"ICU","Total","5508","2066"
"ICU","Unknown","26","2"
"Immunocompromised Condition","Female","4053","248"
"Immunocompromised Condition","Male","2499","300"
"Immunocompromised Condition","Total","6582","548"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","69770","590"
"Missing/Unknown status on all conditions","Male","65279","692"
"Missing/Unknown status on all conditions","Total","141332","1285"
"Missing/Unknown status on all conditions","Unknown","6283","3"
"Neurologic/Neurodevelopmental","Female","3213","616"
"Neurologic/Neurodevelopmental","Male","2190","536"
"Neurologic/Neurodevelopmental","Total","5434","1152"
"Neurologic/Neurodevelopmental","Unknown","31","0"
"None of the above conditions","Female","98758","2573"
"None of the above conditions","Male","79355","2677"
"None of the above conditions","Total","179454","5250"
"None of the above conditions","Unknown","1341","0"
"Other Chronic Diseases","Female","6777","662"
"Other Chronic Diseases","Male","4349","660"
"Other Chronic Diseases","Total","11175","1322"
"Other Chronic Diseases","Unknown","49","0"
"Smoker","Female","10697","273"
"Smoker","Male","13744","524"
"Smoker","Total","24565","797"
"Smoker","Unknown","124","0"
"Total with completed information","Female","103760","2973"
"Total with completed information","Male","83772","3133"
"Total with completed information","Total","188937","6108"
"Total with completed information","Unknown","1405","2"
