"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","185662","6655"
"Any Chronic Condition","Male","142379","7744"
"Any Chronic Condition","Total","328452","14401"
"Any Chronic Condition","Unknown","411","2"
"Any Disability","Female","13585","1702"
"Any Disability","Male","11134","1611"
"Any Disability","Total","24755","3313"
"Any Disability","Unknown","36","0"
"Cardiovascular Disease","Female","32664","3309"
"Cardiovascular Disease","Male","29928","4084"
"Cardiovascular Disease","Total","62637","7394"
"Cardiovascular Disease","Unknown","45","1"
"Chronic Liver Disease","Female","2139","193"
"Chronic Liver Disease","Male","1805","293"
"Chronic Liver Disease","Total","3947","486"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","50531","1928"
"Chronic Lung Disease","Male","32162","1957"
"Chronic Lung Disease","Total","82816","3885"
"Chronic Lung Disease","Unknown","123","0"
"Chronic Renal Disease","Female","7669","1473"
"Chronic Renal Disease","Male","7432","1868"
"Chronic Renal Disease","Total","15111","3342"
"Chronic Renal Disease","Unknown","10","1"
"Currently Pregnant","Female","12331","27"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","12339","27"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","40862","2733"
"Diabetes Mellitus","Male","34469","3356"
"Diabetes Mellitus","Total","75412","6091"
"Diabetes Mellitus","Unknown","81","2"
"Hypertension/High blood pressure","Female","40554","2008"
"Hypertension/High blood pressure","Male","31583","2240"
"Hypertension/High blood pressure","Total","72240","4248"
"Hypertension/High blood pressure","Unknown","103","0"
"ICU","Female","6990","2935"
"ICU","Male","8863","3948"
"ICU","Total","15884","6885"
"ICU","Unknown","31","2"
"Immunocompromised Condition","Female","8961","531"
"Immunocompromised Condition","Male","5201","591"
"Immunocompromised Condition","Total","14172","1122"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","556903","1364"
"Missing/Unknown status on all conditions","Male","493564","1546"
"Missing/Unknown status on all conditions","Total","1063283","2912"
"Missing/Unknown status on all conditions","Unknown","12816","2"
"None of the above conditions","Female","478830","12387"
"None of the above conditions","Male","371667","14447"
"None of the above conditions","Total","852413","26834"
"None of the above conditions","Unknown","1916","0"
"Obesity (BMI>40)","Female","14850","494"
"Obesity (BMI>40)","Male","7904","463"
"Obesity (BMI>40)","Total","22781","957"
"Obesity (BMI>40)","Unknown","27","0"
"Other Chronic Diseases","Female","41075","2661"
"Other Chronic Diseases","Male","26646","2753"
"Other Chronic Diseases","Total","67785","5414"
"Other Chronic Diseases","Unknown","64","0"
"Smoker","Female","43936","1071"
"Smoker","Male","50739","2015"
"Smoker","Total","94758","3086"
"Smoker","Unknown","83","0"
"Total with completed information","Female","496801","13220"
"Total with completed information","Male","383921","15352"
"Total with completed information","Total","882679","28574"
"Total with completed information","Unknown","1957","2"
