"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","71442","2721"
"Any Chronic Condition","Male","56987","3036"
"Any Chronic Condition","Total","128885","5758"
"Any Chronic Condition","Unknown","456","1"
"Cardiovascular Disease","Female","19590","1691"
"Cardiovascular Disease","Male","17106","1907"
"Cardiovascular Disease","Total","36782","3598"
"Cardiovascular Disease","Unknown","86","0"
"Chronic Liver Disease","Female","769","70"
"Chronic Liver Disease","Male","705","112"
"Chronic Liver Disease","Total","1477","182"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","18768","767"
"Chronic Lung Disease","Male","11881","766"
"Chronic Lung Disease","Total","30767","1533"
"Chronic Lung Disease","Unknown","118","0"
"Chronic Renal Disease","Female","3553","648"
"Chronic Renal Disease","Male","3342","765"
"Chronic Renal Disease","Total","6916","1413"
"Chronic Renal Disease","Unknown","21","0"
"Currently Pregnant","Female","3175","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3183","5"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","18295","1109"
"Diabetes Mellitus","Male","15558","1349"
"Diabetes Mellitus","Total","33953","2459"
"Diabetes Mellitus","Unknown","100","1"
"ICU","Female","3114","1140"
"ICU","Male","4020","1547"
"ICU","Total","7148","2687"
"ICU","Unknown","14","0"
"Immunocompromised Condition","Female","6369","318"
"Immunocompromised Condition","Male","3870","374"
"Immunocompromised Condition","Total","10263","692"
"Immunocompromised Condition","Unknown","24","0"
"Missing/Unknown status on all conditions","Female","112967","663"
"Missing/Unknown status on all conditions","Male","105185","765"
"Missing/Unknown status on all conditions","Total","224556","1431"
"Missing/Unknown status on all conditions","Unknown","6404","3"
"Neurologic/Neurodevelopmental","Female","4573","776"
"Neurologic/Neurodevelopmental","Male","3156","660"
"Neurologic/Neurodevelopmental","Total","7759","1436"
"Neurologic/Neurodevelopmental","Unknown","30","0"
"None of the above conditions","Female","157183","3404"
"None of the above conditions","Male","126701","3657"
"None of the above conditions","Total","285230","7061"
"None of the above conditions","Unknown","1346","0"
"Other Chronic Diseases","Female","25876","1509"
"Other Chronic Diseases","Male","17624","1507"
"Other Chronic Diseases","Total","43665","3017"
"Other Chronic Diseases","Unknown","165","1"
"Smoker","Female","16188","362"
"Smoker","Male","20504","704"
"Smoker","Total","36795","1066"
"Smoker","Unknown","103","0"
"Total with completed information","Female","164755","3896"
"Total with completed information","Male","133343","4226"
"Total with completed information","Total","299499","8123"
"Total with completed information","Unknown","1401","1"
