"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","116019","4416"
"Any Chronic Condition","Male","92291","5085"
"Any Chronic Condition","Total","208859","9509"
"Any Chronic Condition","Unknown","549","8"
"Any Disability","Female","8360","1223"
"Any Disability","Male","6353","1108"
"Any Disability","Total","14751","2336"
"Any Disability","Unknown","38","5"
"Cardiovascular Disease","Female","25313","2471"
"Cardiovascular Disease","Male","23013","2966"
"Cardiovascular Disease","Total","48411","5440"
"Cardiovascular Disease","Unknown","85","3"
"Chronic Liver Disease","Female","1307","123"
"Chronic Liver Disease","Male","1141","177"
"Chronic Liver Disease","Total","2456","301"
"Chronic Liver Disease","Unknown","8","1"
"Chronic Lung Disease","Female","30507","1241"
"Chronic Lung Disease","Male","19418","1286"
"Chronic Lung Disease","Total","50056","2529"
"Chronic Lung Disease","Unknown","131","2"
"Chronic Renal Disease","Female","5258","1006"
"Chronic Renal Disease","Male","5180","1256"
"Chronic Renal Disease","Total","10461","2263"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4906","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4916","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","28111","1802"
"Diabetes Mellitus","Male","24314","2248"
"Diabetes Mellitus","Total","52539","4054"
"Diabetes Mellitus","Unknown","114","4"
"Hypertension/High blood pressure","Female","16279","625"
"Hypertension/High blood pressure","Male","12772","714"
"Hypertension/High blood pressure","Total","29149","1343"
"Hypertension/High blood pressure","Unknown","98","4"
"ICU","Female","4425","1794"
"ICU","Male","5679","2437"
"ICU","Total","10121","4235"
"ICU","Unknown","17","4"
"Immunocompromised Condition","Female","10397","562"
"Immunocompromised Condition","Male","6117","655"
"Immunocompromised Condition","Total","16546","1219"
"Immunocompromised Condition","Unknown","32","2"
"Missing/Unknown status on all conditions","Female","204035","851"
"Missing/Unknown status on all conditions","Male","187072","1036"
"Missing/Unknown status on all conditions","Total","400121","1895"
"Missing/Unknown status on all conditions","Unknown","9014","8"
"None of the above conditions","Female","254897","6680"
"None of the above conditions","Male","206556","7539"
"None of the above conditions","Total","463107","14230"
"None of the above conditions","Unknown","1654","11"
"Obesity (BMI>40)","Female","5651","134"
"Obesity (BMI>40)","Male","3054","124"
"Obesity (BMI>40)","Total","8724","259"
"Obesity (BMI>40)","Unknown","19","1"
"Other Chronic Diseases","Female","33625","2036"
"Other Chronic Diseases","Male","22186","2091"
"Other Chronic Diseases","Total","55962","4130"
"Other Chronic Diseases","Unknown","151","3"
"Smoker","Female","26362","640"
"Smoker","Male","32565","1249"
"Smoker","Total","59044","1889"
"Smoker","Unknown","117","0"
"Total with completed information","Female","265245","7381"
"Total with completed information","Male","215680","8315"
"Total with completed information","Total","482643","15709"
"Total with completed information","Unknown","1718","13"
