"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","114218","4341"
"Any Chronic Condition","Male","90833","5013"
"Any Chronic Condition","Total","205604","9361"
"Any Chronic Condition","Unknown","553","7"
"Any Disability","Female","8225","1201"
"Any Disability","Male","6218","1095"
"Any Disability","Total","14482","2301"
"Any Disability","Unknown","39","5"
"Cardiovascular Disease","Female","25128","2436"
"Cardiovascular Disease","Male","22828","2930"
"Cardiovascular Disease","Total","48042","5369"
"Cardiovascular Disease","Unknown","86","3"
"Chronic Liver Disease","Female","1291","121"
"Chronic Liver Disease","Male","1127","174"
"Chronic Liver Disease","Total","2426","296"
"Chronic Liver Disease","Unknown","8","1"
"Chronic Lung Disease","Female","30038","1219"
"Chronic Lung Disease","Male","19109","1267"
"Chronic Lung Disease","Total","49275","2487"
"Chronic Lung Disease","Unknown","128","1"
"Chronic Renal Disease","Female","5203","989"
"Chronic Renal Disease","Male","5109","1237"
"Chronic Renal Disease","Total","10335","2227"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4824","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4834","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27750","1779"
"Diabetes Mellitus","Male","24018","2221"
"Diabetes Mellitus","Total","51883","4003"
"Diabetes Mellitus","Unknown","115","3"
"Hypertension/High blood pressure","Female","15575","603"
"Hypertension/High blood pressure","Male","12212","690"
"Hypertension/High blood pressure","Total","27885","1296"
"Hypertension/High blood pressure","Unknown","98","3"
"ICU","Female","4357","1776"
"ICU","Male","5613","2410"
"ICU","Total","9988","4190"
"ICU","Unknown","18","4"
"Immunocompromised Condition","Female","10236","549"
"Immunocompromised Condition","Male","6020","642"
"Immunocompromised Condition","Total","16288","1193"
"Immunocompromised Condition","Unknown","32","2"
"Missing/Unknown status on all conditions","Female","203311","846"
"Missing/Unknown status on all conditions","Male","186213","1032"
"Missing/Unknown status on all conditions","Total","398619","1887"
"Missing/Unknown status on all conditions","Unknown","9095","9"
"None of the above conditions","Female","250767","6543"
"None of the above conditions","Male","203141","7428"
"None of the above conditions","Total","455567","13981"
"None of the above conditions","Unknown","1659","10"
"Obesity (BMI>40)","Female","5396","131"
"Obesity (BMI>40)","Male","2930","123"
"Obesity (BMI>40)","Total","8344","254"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","33375","2012"
"Other Chronic Diseases","Male","22047","2069"
"Other Chronic Diseases","Total","55576","4084"
"Other Chronic Diseases","Unknown","154","3"
"Smoker","Female","25924","625"
"Smoker","Male","32040","1225"
"Smoker","Total","58079","1850"
"Smoker","Unknown","115","0"
"Total with completed information","Female","261091","7239"
"Total with completed information","Male","212233","8199"
"Total with completed information","Total","475050","15450"
"Total with completed information","Unknown","1726","12"
