"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","47199","2261"
"Any Chronic Condition","Male","38643","2493"
"Any Chronic Condition","Total","86267","4756"
"Any Chronic Condition","Unknown","425","2"
"Cardiovascular Disease","Female","15027","1464"
"Cardiovascular Disease","Male","12767","1649"
"Cardiovascular Disease","Total","27891","3113"
"Cardiovascular Disease","Unknown","97","0"
"Chronic Liver Disease","Female","594","62"
"Chronic Liver Disease","Male","533","89"
"Chronic Liver Disease","Total","1131","151"
"Chronic Liver Disease","Unknown","4","0"
"Chronic Lung Disease","Female","13528","672"
"Chronic Lung Disease","Male","8537","655"
"Chronic Lung Disease","Total","22203","1327"
"Chronic Lung Disease","Unknown","138","0"
"Chronic Renal Disease","Female","2808","570"
"Chronic Renal Disease","Male","2593","669"
"Chronic Renal Disease","Total","5423","1239"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2462","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2473","4"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","13940","953"
"Diabetes Mellitus","Male","11673","1166"
"Diabetes Mellitus","Total","25723","2121"
"Diabetes Mellitus","Unknown","110","2"
"ICU","Female","2612","968"
"ICU","Male","3325","1311"
"ICU","Total","5961","2282"
"ICU","Unknown","24","3"
"Immunocompromised Condition","Female","4489","278"
"Immunocompromised Condition","Male","2787","327"
"Immunocompromised Condition","Total","7304","605"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","73938","611"
"Missing/Unknown status on all conditions","Male","70026","707"
"Missing/Unknown status on all conditions","Total","149667","1322"
"Missing/Unknown status on all conditions","Unknown","5703","4"
"Neurologic/Neurodevelopmental","Female","3507","663"
"Neurologic/Neurodevelopmental","Male","2400","577"
"Neurologic/Neurodevelopmental","Total","5937","1240"
"Neurologic/Neurodevelopmental","Unknown","30","0"
"None of the above conditions","Female","111371","2806"
"None of the above conditions","Male","89817","2958"
"None of the above conditions","Total","202560","5764"
"None of the above conditions","Unknown","1372","0"
"Other Chronic Diseases","Female","7429","707"
"Other Chronic Diseases","Male","4779","704"
"Other Chronic Diseases","Total","12258","1411"
"Other Chronic Diseases","Unknown","50","0"
"Smoker","Female","12012","296"
"Smoker","Male","15431","590"
"Smoker","Total","27562","886"
"Smoker","Unknown","119","0"
"Total with completed information","Female","116507","3221"
"Total with completed information","Male","94373","3436"
"Total with completed information","Total","212315","6659"
"Total with completed information","Unknown","1435","2"
