"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","128031","4865"
"Any Chronic Condition","Male","101916","5547"
"Any Chronic Condition","Total","230400","10414"
"Any Chronic Condition","Unknown","453","2"
"Any Disability","Female","9474","1344"
"Any Disability","Male","7281","1198"
"Any Disability","Total","16784","2543"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","26577","2658"
"Cardiovascular Disease","Male","24214","3184"
"Cardiovascular Disease","Total","50858","5842"
"Cardiovascular Disease","Unknown","67","0"
"Chronic Liver Disease","Female","1447","135"
"Chronic Liver Disease","Male","1260","199"
"Chronic Liver Disease","Total","2712","334"
"Chronic Liver Disease","Unknown","5","0"
"Chronic Lung Disease","Female","33655","1363"
"Chronic Lung Disease","Male","21411","1404"
"Chronic Lung Disease","Total","55164","2767"
"Chronic Lung Disease","Unknown","98","0"
"Chronic Renal Disease","Female","5703","1118"
"Chronic Renal Disease","Male","5613","1382"
"Chronic Renal Disease","Total","11332","2500"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5604","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5609","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","30586","2002"
"Diabetes Mellitus","Male","26375","2470"
"Diabetes Mellitus","Total","57049","4473"
"Diabetes Mellitus","Unknown","88","1"
"Hypertension/High blood pressure","Female","21693","973"
"Hypertension/High blood pressure","Male","17125","1027"
"Hypertension/High blood pressure","Total","38907","2000"
"Hypertension/High blood pressure","Unknown","89","0"
"ICU","Female","5017","2016"
"ICU","Male","6380","2696"
"ICU","Total","11409","4713"
"ICU","Unknown","12","1"
"Immunocompromised Condition","Female","10238","591"
"Immunocompromised Condition","Male","5984","676"
"Immunocompromised Condition","Total","16246","1267"
"Immunocompromised Condition","Unknown","24","0"
"Missing/Unknown status on all conditions","Female","205344","847"
"Missing/Unknown status on all conditions","Male","189480","1017"
"Missing/Unknown status on all conditions","Total","401909","1865"
"Missing/Unknown status on all conditions","Unknown","7085","1"
"None of the above conditions","Female","283537","7252"
"None of the above conditions","Male","230349","8155"
"None of the above conditions","Total","515287","15408"
"None of the above conditions","Unknown","1401","1"
"Obesity (BMI>40)","Female","7571","218"
"Obesity (BMI>40)","Male","4121","189"
"Obesity (BMI>40)","Total","11707","407"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","35271","2178"
"Other Chronic Diseases","Male","23223","2220"
"Other Chronic Diseases","Total","58609","4398"
"Other Chronic Diseases","Unknown","115","0"
"Smoker","Female","29512","745"
"Smoker","Male","36314","1406"
"Smoker","Total","65922","2151"
"Smoker","Unknown","96","0"
"Total with completed information","Female","293797","7937"
"Total with completed information","Male","239319","8928"
"Total with completed information","Total","534562","16867"
"Total with completed information","Unknown","1446","2"
