"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","182449","6579"
"Any Chronic Condition","Male","140255","7661"
"Any Chronic Condition","Total","323106","14243"
"Any Chronic Condition","Unknown","402","3"
"Any Disability","Female","13369","1682"
"Any Disability","Male","10916","1593"
"Any Disability","Total","24319","3275"
"Any Disability","Unknown","34","0"
"Cardiovascular Disease","Female","32397","3282"
"Cardiovascular Disease","Male","29655","4050"
"Cardiovascular Disease","Total","62102","7334"
"Cardiovascular Disease","Unknown","50","2"
"Chronic Liver Disease","Female","2096","187"
"Chronic Liver Disease","Male","1783","288"
"Chronic Liver Disease","Total","3881","475"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","49652","1908"
"Chronic Lung Disease","Male","31642","1939"
"Chronic Lung Disease","Total","81413","3847"
"Chronic Lung Disease","Unknown","119","0"
"Chronic Renal Disease","Female","7566","1453"
"Chronic Renal Disease","Male","7362","1849"
"Chronic Renal Disease","Total","14939","3304"
"Chronic Renal Disease","Unknown","11","2"
"Currently Pregnant","Female","11682","27"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11690","27"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","40324","2706"
"Diabetes Mellitus","Male","34082","3326"
"Diabetes Mellitus","Total","74489","6034"
"Diabetes Mellitus","Unknown","83","2"
"Hypertension/High blood pressure","Female","39483","1966"
"Hypertension/High blood pressure","Male","30812","2198"
"Hypertension/High blood pressure","Total","70394","4164"
"Hypertension/High blood pressure","Unknown","99","0"
"ICU","Female","6933","2908"
"ICU","Male","8769","3908"
"ICU","Total","15734","6818"
"ICU","Unknown","32","2"
"Immunocompromised Condition","Female","9085","541"
"Immunocompromised Condition","Male","5262","603"
"Immunocompromised Condition","Total","14357","1144"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","555337","1343"
"Missing/Unknown status on all conditions","Male","491091","1533"
"Missing/Unknown status on all conditions","Total","1059529","2878"
"Missing/Unknown status on all conditions","Unknown","13101","2"
"None of the above conditions","Female","469939","12185"
"None of the above conditions","Male","364876","14197"
"None of the above conditions","Total","836679","26389"
"None of the above conditions","Unknown","1864","7"
"Obesity (BMI>40)","Female","14452","484"
"Obesity (BMI>40)","Male","7709","456"
"Obesity (BMI>40)","Total","22186","940"
"Obesity (BMI>40)","Unknown","25","0"
"Other Chronic Diseases","Female","40768","2642"
"Other Chronic Diseases","Male","26476","2728"
"Other Chronic Diseases","Total","67309","5370"
"Other Chronic Diseases","Unknown","65","0"
"Smoker","Female","43278","1055"
"Smoker","Male","50003","1995"
"Smoker","Total","93364","3050"
"Smoker","Unknown","83","0"
"Total with completed information","Female","487624","13012"
"Total with completed information","Male","377131","15103"
"Total with completed information","Total","866663","28124"
"Total with completed information","Unknown","1908","9"
