"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","101307","3710"
"Any Chronic Condition","Male","80416","4314"
"Any Chronic Condition","Total","182411","8029"
"Any Chronic Condition","Unknown","688","5"
"Any Disability","Female","7081","1015"
"Any Disability","Male","5231","928"
"Any Disability","Total","12363","1943"
"Any Disability","Unknown","51","0"
"Cardiovascular Disease","Female","23726","2151"
"Cardiovascular Disease","Male","21385","2590"
"Cardiovascular Disease","Total","45241","4743"
"Cardiovascular Disease","Unknown","130","2"
"Chronic Liver Disease","Female","1134","104"
"Chronic Liver Disease","Male","988","146"
"Chronic Liver Disease","Total","2131","250"
"Chronic Liver Disease","Unknown","9","0"
"Chronic Lung Disease","Female","26653","1057"
"Chronic Lung Disease","Male","16943","1084"
"Chronic Lung Disease","Total","43758","2143"
"Chronic Lung Disease","Unknown","162","2"
"Chronic Renal Disease","Female","4720","849"
"Chronic Renal Disease","Male","4621","1072"
"Chronic Renal Disease","Total","9373","1924"
"Chronic Renal Disease","Unknown","32","3"
"Currently Pregnant","Female","4267","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4277","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","25140","1532"
"Diabetes Mellitus","Male","21662","1927"
"Diabetes Mellitus","Total","46946","3462"
"Diabetes Mellitus","Unknown","144","3"
"Hypertension/High blood pressure","Female","10383","291"
"Hypertension/High blood pressure","Male","8086","366"
"Hypertension/High blood pressure","Total","18554","658"
"Hypertension/High blood pressure","Unknown","85","1"
"ICU","Female","3882","1556"
"ICU","Male","5065","2112"
"ICU","Total","8967","3671"
"ICU","Unknown","20","3"
"Immunocompromised Condition","Female","9080","451"
"Immunocompromised Condition","Male","5380","530"
"Immunocompromised Condition","Total","14497","981"
"Immunocompromised Condition","Unknown","37","0"
"Missing/Unknown status on all conditions","Female","197646","833"
"Missing/Unknown status on all conditions","Male","179757","1006"
"Missing/Unknown status on all conditions","Total","387049","1851"
"Missing/Unknown status on all conditions","Unknown","9646","12"
"None of the above conditions","Female","221744","5385"
"None of the above conditions","Male","178505","6100"
"None of the above conditions","Total","402178","11499"
"None of the above conditions","Unknown","1929","14"
"Obesity (BMI>40)","Female","3379","64"
"Obesity (BMI>40)","Male","1880","67"
"Obesity (BMI>40)","Total","5274","131"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","31315","1818"
"Other Chronic Diseases","Male","20782","1878"
"Other Chronic Diseases","Total","52310","3696"
"Other Chronic Diseases","Unknown","213","0"
"Smoker","Female","22789","524"
"Smoker","Male","28258","1030"
"Smoker","Total","51206","1554"
"Smoker","Unknown","159","0"
"Total with completed information","Female","231864","6037"
"Total with completed information","Male","187470","6857"
"Total with completed information","Total","421367","12910"
"Total with completed information","Unknown","2033","16"
