"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","51357","2397"
"Any Chronic Condition","Male","42086","2664"
"Any Chronic Condition","Total","93821","5062"
"Any Chronic Condition","Unknown","378","1"
"Cardiovascular Disease","Female","16275","1543"
"Cardiovascular Disease","Male","13890","1741"
"Cardiovascular Disease","Total","30251","3284"
"Cardiovascular Disease","Unknown","86","0"
"Chronic Liver Disease","Female","643","67"
"Chronic Liver Disease","Male","578","94"
"Chronic Liver Disease","Total","1224","161"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","14801","713"
"Chronic Lung Disease","Male","9324","700"
"Chronic Lung Disease","Total","24247","1413"
"Chronic Lung Disease","Unknown","122","0"
"Chronic Renal Disease","Female","3023","601"
"Chronic Renal Disease","Male","2768","705"
"Chronic Renal Disease","Total","5811","1306"
"Chronic Renal Disease","Unknown","20","0"
"Currently Pregnant","Female","2622","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2630","5"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","15021","1007"
"Diabetes Mellitus","Male","12624","1243"
"Diabetes Mellitus","Total","27748","2251"
"Diabetes Mellitus","Unknown","103","1"
"ICU","Female","2766","1037"
"ICU","Male","3525","1411"
"ICU","Total","6306","2449"
"ICU","Unknown","15","1"
"Immunocompromised Condition","Female","4935","290"
"Immunocompromised Condition","Male","3060","354"
"Immunocompromised Condition","Total","8019","644"
"Immunocompromised Condition","Unknown","24","0"
"Missing/Unknown status on all conditions","Female","79933","646"
"Missing/Unknown status on all conditions","Male","75806","735"
"Missing/Unknown status on all conditions","Total","161175","1382"
"Missing/Unknown status on all conditions","Unknown","5436","1"
"Neurologic/Neurodevelopmental","Female","3799","702"
"Neurologic/Neurodevelopmental","Male","2588","612"
"Neurologic/Neurodevelopmental","Total","6413","1314"
"Neurologic/Neurodevelopmental","Unknown","26","0"
"None of the above conditions","Female","122436","3024"
"None of the above conditions","Male","98886","3203"
"None of the above conditions","Total","222580","6227"
"None of the above conditions","Unknown","1258","0"
"Other Chronic Diseases","Female","8081","751"
"Other Chronic Diseases","Male","5165","745"
"Other Chronic Diseases","Total","13297","1496"
"Other Chronic Diseases","Unknown","51","0"
"Smoker","Female","13101","321"
"Smoker","Male","16852","639"
"Smoker","Total","30061","960"
"Smoker","Unknown","108","0"
"Total with completed information","Female","127833","3457"
"Total with completed information","Male","103664","3696"
"Total with completed information","Total","232805","7154"
"Total with completed information","Unknown","1308","1"
