"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","102104","3759"
"Any Chronic Condition","Male","81076","4373"
"Any Chronic Condition","Total","183873","8137"
"Any Chronic Condition","Unknown","693","5"
"Any Disability","Female","7140","1023"
"Any Disability","Male","5302","947"
"Any Disability","Total","12494","1970"
"Any Disability","Unknown","52","0"
"Cardiovascular Disease","Female","23820","2172"
"Cardiovascular Disease","Male","21486","2618"
"Cardiovascular Disease","Total","45438","4792"
"Cardiovascular Disease","Unknown","132","2"
"Chronic Liver Disease","Female","1145","106"
"Chronic Liver Disease","Male","995","147"
"Chronic Liver Disease","Total","2150","253"
"Chronic Liver Disease","Unknown","10","0"
"Chronic Lung Disease","Female","26873","1071"
"Chronic Lung Disease","Male","17071","1099"
"Chronic Lung Disease","Total","44107","2172"
"Chronic Lung Disease","Unknown","163","2"
"Chronic Renal Disease","Female","4752","857"
"Chronic Renal Disease","Male","4650","1080"
"Chronic Renal Disease","Total","9434","1940"
"Chronic Renal Disease","Unknown","32","3"
"Currently Pregnant","Female","4300","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4311","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","25281","1552"
"Diabetes Mellitus","Male","21826","1951"
"Diabetes Mellitus","Total","47252","3506"
"Diabetes Mellitus","Unknown","145","3"
"Hypertension/High blood pressure","Female","10698","311"
"Hypertension/High blood pressure","Male","8361","398"
"Hypertension/High blood pressure","Total","19145","710"
"Hypertension/High blood pressure","Unknown","86","1"
"ICU","Female","3917","1578"
"ICU","Male","5098","2143"
"ICU","Total","9036","3724"
"ICU","Unknown","21","3"
"Immunocompromised Condition","Female","9165","458"
"Immunocompromised Condition","Male","5413","540"
"Immunocompromised Condition","Total","14616","998"
"Immunocompromised Condition","Unknown","38","0"
"Missing/Unknown status on all conditions","Female","198215","837"
"Missing/Unknown status on all conditions","Male","180287","1011"
"Missing/Unknown status on all conditions","Total","388077","1860"
"Missing/Unknown status on all conditions","Unknown","9575","12"
"None of the above conditions","Female","223423","5485"
"None of the above conditions","Male","179932","6212"
"None of the above conditions","Total","405287","11713"
"None of the above conditions","Unknown","1932","16"
"Obesity (BMI>40)","Female","3491","69"
"Obesity (BMI>40)","Male","1945","72"
"Obesity (BMI>40)","Total","5453","141"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","31488","1833"
"Other Chronic Diseases","Male","20889","1895"
"Other Chronic Diseases","Total","52592","3728"
"Other Chronic Diseases","Unknown","215","0"
"Smoker","Female","22972","531"
"Smoker","Male","28503","1047"
"Smoker","Total","51634","1578"
"Smoker","Unknown","159","0"
"Total with completed information","Female","233579","6140"
"Total with completed information","Male","188919","6971"
"Total with completed information","Total","424535","13129"
"Total with completed information","Unknown","2037","18"
