"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","144565","5450"
"Any Chronic Condition","Male","114044","6272"
"Any Chronic Condition","Total","258972","11724"
"Any Chronic Condition","Unknown","363","2"
"Any Disability","Female","10605","1461"
"Any Disability","Male","8348","1334"
"Any Disability","Total","18975","2795"
"Any Disability","Unknown","22","0"
"Cardiovascular Disease","Female","28370","2843"
"Cardiovascular Disease","Male","25939","3454"
"Cardiovascular Disease","Total","54360","6298"
"Cardiovascular Disease","Unknown","51","1"
"Chronic Liver Disease","Female","1631","144"
"Chronic Liver Disease","Male","1421","220"
"Chronic Liver Disease","Total","3055","364"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","38617","1529"
"Chronic Lung Disease","Male","24855","1570"
"Chronic Lung Disease","Total","63551","3099"
"Chronic Lung Disease","Unknown","79","0"
"Chronic Renal Disease","Female","6346","1210"
"Chronic Renal Disease","Male","6145","1529"
"Chronic Renal Disease","Total","12501","2739"
"Chronic Renal Disease","Unknown","10","0"
"Currently Pregnant","Female","7101","13"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7104","13"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","33586","2251"
"Diabetes Mellitus","Male","28721","2767"
"Diabetes Mellitus","Total","62378","5020"
"Diabetes Mellitus","Unknown","71","2"
"Hypertension/High blood pressure","Female","27080","1277"
"Hypertension/High blood pressure","Male","21193","1401"
"Hypertension/High blood pressure","Total","48368","2678"
"Hypertension/High blood pressure","Unknown","95","0"
"ICU","Female","5691","2318"
"ICU","Male","7232","3105"
"ICU","Total","12944","5425"
"ICU","Unknown","21","2"
"Immunocompromised Condition","Female","9827","578"
"Immunocompromised Condition","Male","5722","664"
"Immunocompromised Condition","Total","15564","1242"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","310637","1083"
"Missing/Unknown status on all conditions","Male","287564","1242"
"Missing/Unknown status on all conditions","Total","607017","2327"
"Missing/Unknown status on all conditions","Unknown","8816","2"
"None of the above conditions","Female","334337","8857"
"None of the above conditions","Male","267295","10139"
"None of the above conditions","Total","602907","19000"
"None of the above conditions","Unknown","1275","4"
"Obesity (BMI>40)","Female","9654","297"
"Obesity (BMI>40)","Male","5255","275"
"Obesity (BMI>40)","Total","14927","572"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","36943","2292"
"Other Chronic Diseases","Male","24184","2333"
"Other Chronic Diseases","Total","61200","4625"
"Other Chronic Diseases","Unknown","73","0"
"Smoker","Female","34033","843"
"Smoker","Male","40590","1573"
"Smoker","Total","74708","2416"
"Smoker","Unknown","85","0"
"Total with completed information","Female","347732","9606"
"Total with completed information","Male","278302","10982"
"Total with completed information","Total","627364","20593"
"Total with completed information","Unknown","1330","5"
