"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","113139","4301"
"Any Chronic Condition","Male","90043","4979"
"Any Chronic Condition","Total","203735","9286"
"Any Chronic Condition","Unknown","553","6"
"Any Disability","Female","8118","1182"
"Any Disability","Male","6133","1083"
"Any Disability","Total","14287","2269"
"Any Disability","Unknown","36","4"
"Cardiovascular Disease","Female","25012","2415"
"Cardiovascular Disease","Male","22722","2913"
"Cardiovascular Disease","Total","47820","5330"
"Cardiovascular Disease","Unknown","86","2"
"Chronic Liver Disease","Female","1275","121"
"Chronic Liver Disease","Male","1116","173"
"Chronic Liver Disease","Total","2398","294"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","29743","1205"
"Chronic Lung Disease","Male","18944","1259"
"Chronic Lung Disease","Total","48812","2464"
"Chronic Lung Disease","Unknown","125","0"
"Chronic Renal Disease","Female","5157","984"
"Chronic Renal Disease","Male","5071","1226"
"Chronic Renal Disease","Total","10251","2211"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4780","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4790","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27547","1765"
"Diabetes Mellitus","Male","23846","2205"
"Diabetes Mellitus","Total","51510","3972"
"Diabetes Mellitus","Unknown","117","2"
"Hypertension/High blood pressure","Female","15116","586"
"Hypertension/High blood pressure","Male","11914","667"
"Hypertension/High blood pressure","Total","27125","1255"
"Hypertension/High blood pressure","Unknown","95","2"
"ICU","Female","4319","1758"
"ICU","Male","5547","2389"
"ICU","Total","9883","4150"
"ICU","Unknown","17","3"
"Immunocompromised Condition","Female","10151","546"
"Immunocompromised Condition","Male","5982","638"
"Immunocompromised Condition","Total","16165","1185"
"Immunocompromised Condition","Unknown","32","1"
"Missing/Unknown status on all conditions","Female","203117","846"
"Missing/Unknown status on all conditions","Male","185998","1032"
"Missing/Unknown status on all conditions","Total","398208","1885"
"Missing/Unknown status on all conditions","Unknown","9093","7"
"None of the above conditions","Female","248377","6488"
"None of the above conditions","Male","201116","7360"
"None of the above conditions","Total","451164","13858"
"None of the above conditions","Unknown","1671","10"
"Obesity (BMI>40)","Female","5211","124"
"Obesity (BMI>40)","Male","2847","120"
"Obesity (BMI>40)","Total","8076","244"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","33238","1997"
"Other Chronic Diseases","Male","21982","2063"
"Other Chronic Diseases","Total","55372","4062"
"Other Chronic Diseases","Unknown","152","2"
"Smoker","Female","25645","617"
"Smoker","Male","31710","1214"
"Smoker","Total","57470","1831"
"Smoker","Unknown","115","0"
"Total with completed information","Female","258691","7182"
"Total with completed information","Male","210228","8135"
"Total with completed information","Total","470657","15329"
"Total with completed information","Unknown","1738","12"
