"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","143009","5362"
"Any Chronic Condition","Male","112880","6157"
"Any Chronic Condition","Total","256250","11521"
"Any Chronic Condition","Unknown","361","2"
"Any Disability","Female","10504","1451"
"Any Disability","Male","8205","1320"
"Any Disability","Total","18732","2771"
"Any Disability","Unknown","23","0"
"Cardiovascular Disease","Female","28232","2807"
"Cardiovascular Disease","Male","25797","3416"
"Cardiovascular Disease","Total","54080","6224"
"Cardiovascular Disease","Unknown","51","1"
"Chronic Liver Disease","Female","1619","143"
"Chronic Liver Disease","Male","1400","219"
"Chronic Liver Disease","Total","3022","362"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","38121","1497"
"Chronic Lung Disease","Male","24522","1545"
"Chronic Lung Disease","Total","62720","3042"
"Chronic Lung Disease","Unknown","77","0"
"Chronic Renal Disease","Female","6297","1195"
"Chronic Renal Disease","Male","6104","1509"
"Chronic Renal Disease","Total","12410","2704"
"Chronic Renal Disease","Unknown","9","0"
"Currently Pregnant","Female","6959","13"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","6962","13"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","33299","2209"
"Diabetes Mellitus","Male","28498","2715"
"Diabetes Mellitus","Total","61868","4926"
"Diabetes Mellitus","Unknown","71","2"
"Hypertension/High blood pressure","Female","26543","1222"
"Hypertension/High blood pressure","Male","20806","1332"
"Hypertension/High blood pressure","Total","47442","2554"
"Hypertension/High blood pressure","Unknown","93","0"
"ICU","Female","5623","2278"
"ICU","Male","7155","3022"
"ICU","Total","12799","5302"
"ICU","Unknown","21","2"
"Immunocompromised Condition","Female","9899","580"
"Immunocompromised Condition","Male","5773","668"
"Immunocompromised Condition","Total","15687","1248"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","307159","1069"
"Missing/Unknown status on all conditions","Male","282682","1228"
"Missing/Unknown status on all conditions","Total","598527","2298"
"Missing/Unknown status on all conditions","Unknown","8686","1"
"None of the above conditions","Female","328295","8565"
"None of the above conditions","Male","263609","9779"
"None of the above conditions","Total","593164","18348"
"None of the above conditions","Unknown","1260","4"
"Obesity (BMI>40)","Female","9436","282"
"Obesity (BMI>40)","Male","5151","255"
"Obesity (BMI>40)","Total","14605","537"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","36811","2269"
"Other Chronic Diseases","Male","24096","2324"
"Other Chronic Diseases","Total","60984","4593"
"Other Chronic Diseases","Unknown","77","0"
"Smoker","Female","33568","825"
"Smoker","Male","40163","1540"
"Smoker","Total","73817","2365"
"Smoker","Unknown","86","0"
"Total with completed information","Female","341614","9310"
"Total with completed information","Male","274584","10615"
"Total with completed information","Total","617512","19930"
"Total with completed information","Unknown","1314","5"
