"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","149047","5728"
"Any Chronic Condition","Male","117649","6555"
"Any Chronic Condition","Total","267044","12288"
"Any Chronic Condition","Unknown","348","5"
"Any Disability","Female","10968","1494"
"Any Disability","Male","8692","1361"
"Any Disability","Total","19681","2855"
"Any Disability","Unknown","21","0"
"Cardiovascular Disease","Female","28831","2924"
"Cardiovascular Disease","Male","26379","3567"
"Cardiovascular Disease","Total","55257","6494"
"Cardiovascular Disease","Unknown","47","3"
"Chronic Liver Disease","Female","1683","154"
"Chronic Liver Disease","Male","1464","232"
"Chronic Liver Disease","Total","3149","386"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","40016","1617"
"Chronic Lung Disease","Male","25752","1639"
"Chronic Lung Disease","Total","65845","3257"
"Chronic Lung Disease","Unknown","77","1"
"Chronic Renal Disease","Female","6485","1262"
"Chronic Renal Disease","Male","6293","1580"
"Chronic Renal Disease","Total","12788","2844"
"Chronic Renal Disease","Unknown","10","2"
"Currently Pregnant","Female","7395","15"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7398","15"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","34424","2365"
"Diabetes Mellitus","Male","29441","2879"
"Diabetes Mellitus","Total","63931","5248"
"Diabetes Mellitus","Unknown","66","4"
"Hypertension/High blood pressure","Female","28770","1431"
"Hypertension/High blood pressure","Male","22524","1562"
"Hypertension/High blood pressure","Total","51382","2994"
"Hypertension/High blood pressure","Unknown","88","1"
"ICU","Female","5944","2478"
"ICU","Male","7506","3307"
"ICU","Total","13477","5789"
"ICU","Unknown","27","4"
"Immunocompromised Condition","Female","9620","576"
"Immunocompromised Condition","Male","5615","658"
"Immunocompromised Condition","Total","15246","1234"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","313009","1130"
"Missing/Unknown status on all conditions","Male","291030","1274"
"Missing/Unknown status on all conditions","Total","612668","2406"
"Missing/Unknown status on all conditions","Unknown","8629","2"
"None of the above conditions","Female","347331","9655"
"None of the above conditions","Male","277928","11080"
"None of the above conditions","Total","626607","20742"
"None of the above conditions","Unknown","1348","7"
"Obesity (BMI>40)","Female","10341","339"
"Obesity (BMI>40)","Male","5643","304"
"Obesity (BMI>40)","Total","16002","643"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","37312","2363"
"Other Chronic Diseases","Male","24419","2386"
"Other Chronic Diseases","Total","61804","4749"
"Other Chronic Diseases","Unknown","73","0"
"Smoker","Female","35338","894"
"Smoker","Male","42000","1636"
"Smoker","Total","77421","2531"
"Smoker","Unknown","83","1"
"Total with completed information","Female","360784","10431"
"Total with completed information","Male","288915","11939"
"Total with completed information","Total","651089","22380"
"Total with completed information","Unknown","1390","10"
