"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","84569","3096"
"Any Chronic Condition","Male","67210","3547"
"Any Chronic Condition","Total","152344","6646"
"Any Chronic Condition","Unknown","565","3"
"Cardiovascular Disease","Female","21928","1890"
"Cardiovascular Disease","Male","19500","2190"
"Cardiovascular Disease","Total","41542","4080"
"Cardiovascular Disease","Unknown","114","0"
"Chronic Liver Disease","Female","958","85"
"Chronic Liver Disease","Male","852","130"
"Chronic Liver Disease","Total","1816","215"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","22847","891"
"Chronic Lung Disease","Male","14417","897"
"Chronic Lung Disease","Total","37398","1789"
"Chronic Lung Disease","Unknown","134","1"
"Chronic Renal Disease","Female","4155","731"
"Chronic Renal Disease","Male","3992","886"
"Chronic Renal Disease","Total","8172","1617"
"Chronic Renal Disease","Unknown","25","0"
"Currently Pregnant","Female","3740","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3751","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","21940","1286"
"Diabetes Mellitus","Male","18721","1587"
"Diabetes Mellitus","Total","40791","2874"
"Diabetes Mellitus","Unknown","130","1"
"ICU","Female","3485","1325"
"ICU","Male","4539","1794"
"ICU","Total","8041","3121"
"ICU","Unknown","17","2"
"Immunocompromised Condition","Female","7856","374"
"Immunocompromised Condition","Male","4698","451"
"Immunocompromised Condition","Total","12581","825"
"Immunocompromised Condition","Unknown","27","0"
"Missing/Unknown status on all conditions","Female","170184","739"
"Missing/Unknown status on all conditions","Male","154090","885"
"Missing/Unknown status on all conditions","Total","333441","1631"
"Missing/Unknown status on all conditions","Unknown","9167","7"
"Neurologic/Neurodevelopmental","Female","5773","868"
"Neurologic/Neurodevelopmental","Male","4134","772"
"Neurologic/Neurodevelopmental","Total","9949","1641"
"Neurologic/Neurodevelopmental","Unknown","42","1"
"None of the above conditions","Female","190383","4046"
"None of the above conditions","Male","152634","4464"
"None of the above conditions","Total","344692","8519"
"None of the above conditions","Unknown","1675","9"
"Other Chronic Diseases","Female","28544","1650"
"Other Chronic Diseases","Male","19129","1681"
"Other Chronic Diseases","Total","47868","3332"
"Other Chronic Diseases","Unknown","195","1"
"Smoker","Female","19442","436"
"Smoker","Male","24224","845"
"Smoker","Total","43790","1281"
"Smoker","Unknown","124","0"
"Total with completed information","Female","199516","4624"
"Total with completed information","Male","160685","5146"
"Total with completed information","Total","361959","9780"
"Total with completed information","Unknown","1758","10"
