"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","56870","2497"
"Any Chronic Condition","Male","46420","2782"
"Any Chronic Condition","Total","103613","5280"
"Any Chronic Condition","Unknown","323","1"
"Cardiovascular Disease","Female","17723","1601"
"Cardiovascular Disease","Male","15272","1808"
"Cardiovascular Disease","Total","33065","3409"
"Cardiovascular Disease","Unknown","70","0"
"Chronic Liver Disease","Female","703","68"
"Chronic Liver Disease","Male","628","105"
"Chronic Liver Disease","Total","1333","173"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","16545","735"
"Chronic Lung Disease","Male","10357","739"
"Chronic Lung Disease","Total","27011","1474"
"Chronic Lung Disease","Unknown","109","0"
"Chronic Renal Disease","Female","3245","622"
"Chronic Renal Disease","Male","2982","726"
"Chronic Renal Disease","Total","6245","1348"
"Chronic Renal Disease","Unknown","18","0"
"Currently Pregnant","Female","2883","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2889","5"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","16415","1055"
"Diabetes Mellitus","Male","13873","1293"
"Diabetes Mellitus","Total","30369","2349"
"Diabetes Mellitus","Unknown","81","1"
"ICU","Female","2938","1088"
"ICU","Male","3723","1475"
"ICU","Total","6676","2565"
"ICU","Unknown","15","2"
"Immunocompromised Condition","Female","5533","307"
"Immunocompromised Condition","Male","3395","366"
"Immunocompromised Condition","Total","8944","673"
"Immunocompromised Condition","Unknown","16","0"
"Missing/Unknown status on all conditions","Female","91533","660"
"Missing/Unknown status on all conditions","Male","86086","755"
"Missing/Unknown status on all conditions","Total","182965","1419"
"Missing/Unknown status on all conditions","Unknown","5346","4"
"Neurologic/Neurodevelopmental","Female","4158","740"
"Neurologic/Neurodevelopmental","Male","2812","636"
"Neurologic/Neurodevelopmental","Total","6992","1376"
"Neurologic/Neurodevelopmental","Unknown","22","0"
"None of the above conditions","Female","137555","3193"
"None of the above conditions","Male","111143","3404"
"None of the above conditions","Total","249817","6599"
"None of the above conditions","Unknown","1119","2"
"Other Chronic Diseases","Female","8780","788"
"Other Chronic Diseases","Male","5602","772"
"Other Chronic Diseases","Total","14429","1560"
"Other Chronic Diseases","Unknown","47","0"
"Smoker","Female","14478","342"
"Smoker","Male","18550","674"
"Smoker","Total","33110","1016"
"Smoker","Unknown","82","0"
"Total with completed information","Female","143421","3633"
"Total with completed information","Male","116287","3916"
"Total with completed information","Total","260857","7552"
"Total with completed information","Unknown","1149","3"
