"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","47917","2281"
"Any Chronic Condition","Male","39238","2526"
"Any Chronic Condition","Total","87583","4809"
"Any Chronic Condition","Unknown","428","2"
"Cardiovascular Disease","Female","15223","1476"
"Cardiovascular Disease","Male","12971","1666"
"Cardiovascular Disease","Total","28293","3142"
"Cardiovascular Disease","Unknown","99","0"
"Chronic Liver Disease","Female","598","63"
"Chronic Liver Disease","Male","540","92"
"Chronic Liver Disease","Total","1142","155"
"Chronic Liver Disease","Unknown","4","0"
"Chronic Lung Disease","Female","13744","676"
"Chronic Lung Disease","Male","8675","664"
"Chronic Lung Disease","Total","22559","1340"
"Chronic Lung Disease","Unknown","140","0"
"Chronic Renal Disease","Female","2844","571"
"Chronic Renal Disease","Male","2618","674"
"Chronic Renal Disease","Total","5484","1245"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2489","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2500","4"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","14125","961"
"Diabetes Mellitus","Male","11825","1179"
"Diabetes Mellitus","Total","26061","2142"
"Diabetes Mellitus","Unknown","111","2"
"ICU","Female","2638","978"
"ICU","Male","3369","1335"
"ICU","Total","6031","2316"
"ICU","Unknown","24","3"
"Immunocompromised Condition","Female","4557","277"
"Immunocompromised Condition","Male","2832","332"
"Immunocompromised Condition","Total","7417","609"
"Immunocompromised Condition","Unknown","28","0"
"Missing/Unknown status on all conditions","Female","74374","621"
"Missing/Unknown status on all conditions","Male","70426","715"
"Missing/Unknown status on all conditions","Total","150622","1341"
"Missing/Unknown status on all conditions","Unknown","5822","5"
"Neurologic/Neurodevelopmental","Female","3563","669"
"Neurologic/Neurodevelopmental","Male","2440","585"
"Neurologic/Neurodevelopmental","Total","6034","1254"
"Neurologic/Neurodevelopmental","Unknown","31","0"
"None of the above conditions","Female","113216","2835"
"None of the above conditions","Male","91367","2994"
"None of the above conditions","Total","205967","5829"
"None of the above conditions","Unknown","1384","0"
"Other Chronic Diseases","Female","7542","712"
"Other Chronic Diseases","Male","4840","714"
"Other Chronic Diseases","Total","12433","1426"
"Other Chronic Diseases","Unknown","51","0"
"Smoker","Female","12212","298"
"Smoker","Male","15672","605"
"Smoker","Total","28005","903"
"Smoker","Unknown","121","0"
"Total with completed information","Female","118398","3252"
"Total with completed information","Male","95982","3477"
"Total with completed information","Total","215830","6731"
"Total with completed information","Unknown","1450","2"
