"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","118104","4473"
"Any Chronic Condition","Male","93929","5164"
"Any Chronic Condition","Total","212580","9638"
"Any Chronic Condition","Unknown","547","1"
"Any Disability","Female","8548","1243"
"Any Disability","Male","6525","1126"
"Any Disability","Total","15107","2369"
"Any Disability","Unknown","34","0"
"Cardiovascular Disease","Female","25533","2502"
"Cardiovascular Disease","Male","23228","3000"
"Cardiovascular Disease","Total","48844","5502"
"Cardiovascular Disease","Unknown","83","0"
"Chronic Liver Disease","Female","1327","125"
"Chronic Liver Disease","Male","1155","180"
"Chronic Liver Disease","Total","2489","305"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","31051","1262"
"Chronic Lung Disease","Male","19738","1305"
"Chronic Lung Disease","Total","50920","2567"
"Chronic Lung Disease","Unknown","131","0"
"Chronic Renal Disease","Female","5338","1017"
"Chronic Renal Disease","Male","5251","1275"
"Chronic Renal Disease","Total","10611","2292"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","5019","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5029","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","28502","1818"
"Diabetes Mellitus","Male","24667","2295"
"Diabetes Mellitus","Total","53280","4114"
"Diabetes Mellitus","Unknown","111","1"
"Hypertension/High blood pressure","Female","17108","667"
"Hypertension/High blood pressure","Male","13426","754"
"Hypertension/High blood pressure","Total","30633","1421"
"Hypertension/High blood pressure","Unknown","99","0"
"ICU","Female","4515","1830"
"ICU","Male","5777","2471"
"ICU","Total","10307","4302"
"ICU","Unknown","15","1"
"Immunocompromised Condition","Female","10578","572"
"Immunocompromised Condition","Male","6209","666"
"Immunocompromised Condition","Total","16818","1238"
"Immunocompromised Condition","Unknown","31","0"
"Missing/Unknown status on all conditions","Female","203201","844"
"Missing/Unknown status on all conditions","Male","186668","1044"
"Missing/Unknown status on all conditions","Total","398687","1890"
"Missing/Unknown status on all conditions","Unknown","8818","2"
"None of the above conditions","Female","259662","6795"
"None of the above conditions","Male","210407","7648"
"None of the above conditions","Total","471727","14443"
"None of the above conditions","Unknown","1658","0"
"Obesity (BMI>40)","Female","5961","142"
"Obesity (BMI>40)","Male","3243","139"
"Obesity (BMI>40)","Total","9223","281"
"Obesity (BMI>40)","Unknown","19","0"
"Other Chronic Diseases","Female","33983","2066"
"Other Chronic Diseases","Male","22389","2111"
"Other Chronic Diseases","Total","56523","4177"
"Other Chronic Diseases","Unknown","151","0"
"Smoker","Female","26898","653"
"Smoker","Male","33174","1270"
"Smoker","Total","60191","1923"
"Smoker","Unknown","119","0"
"Total with completed information","Female","269982","7484"
"Total with completed information","Male","219507","8428"
"Total with completed information","Total","491206","15913"
"Total with completed information","Unknown","1717","1"
