"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","183058","6603"
"Any Chronic Condition","Male","140723","7687"
"Any Chronic Condition","Total","324185","14292"
"Any Chronic Condition","Unknown","404","2"
"Any Disability","Female","13412","1686"
"Any Disability","Male","10958","1599"
"Any Disability","Total","24404","3285"
"Any Disability","Unknown","34","0"
"Cardiovascular Disease","Female","32448","3288"
"Cardiovascular Disease","Male","29712","4061"
"Cardiovascular Disease","Total","62208","7350"
"Cardiovascular Disease","Unknown","48","1"
"Chronic Liver Disease","Female","2105","191"
"Chronic Liver Disease","Male","1790","290"
"Chronic Liver Disease","Total","3897","481"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","49864","1914"
"Chronic Lung Disease","Male","31770","1943"
"Chronic Lung Disease","Total","81756","3857"
"Chronic Lung Disease","Unknown","122","0"
"Chronic Renal Disease","Female","7589","1458"
"Chronic Renal Disease","Male","7380","1856"
"Chronic Renal Disease","Total","14979","3315"
"Chronic Renal Disease","Unknown","10","1"
"Currently Pregnant","Female","11722","27"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11730","27"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","40450","2716"
"Diabetes Mellitus","Male","34160","3334"
"Diabetes Mellitus","Total","74692","6052"
"Diabetes Mellitus","Unknown","82","2"
"Hypertension/High blood pressure","Female","39692","1978"
"Hypertension/High blood pressure","Male","30961","2210"
"Hypertension/High blood pressure","Total","70753","4188"
"Hypertension/High blood pressure","Unknown","100","0"
"ICU","Female","6947","2921"
"ICU","Male","8792","3920"
"ICU","Total","15770","6843"
"ICU","Unknown","31","2"
"Immunocompromised Condition","Female","9071","539"
"Immunocompromised Condition","Male","5250","601"
"Immunocompromised Condition","Total","14331","1140"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","560078","1343"
"Missing/Unknown status on all conditions","Male","495314","1534"
"Missing/Unknown status on all conditions","Total","1068738","2879"
"Missing/Unknown status on all conditions","Unknown","13346","2"
"None of the above conditions","Female","471994","12248"
"None of the above conditions","Male","366435","14282"
"None of the above conditions","Total","840298","26530"
"None of the above conditions","Unknown","1869","0"
"Obesity (BMI>40)","Female","14530","488"
"Obesity (BMI>40)","Male","7762","460"
"Obesity (BMI>40)","Total","22318","948"
"Obesity (BMI>40)","Unknown","26","0"
"Other Chronic Diseases","Female","40841","2648"
"Other Chronic Diseases","Male","26513","2734"
"Other Chronic Diseases","Total","67418","5382"
"Other Chronic Diseases","Unknown","64","0"
"Smoker","Female","43419","1062"
"Smoker","Male","50156","2000"
"Smoker","Total","93659","3062"
"Smoker","Unknown","84","0"
"Total with completed information","Female","489689","13075"
"Total with completed information","Male","378691","15188"
"Total with completed information","Total","870293","28265"
"Total with completed information","Unknown","1913","2"
