"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","126665","4856"
"Any Chronic Condition","Male","100818","5533"
"Any Chronic Condition","Total","227936","10391"
"Any Chronic Condition","Unknown","453","2"
"Any Disability","Female","9374","1344"
"Any Disability","Male","7205","1195"
"Any Disability","Total","16609","2540"
"Any Disability","Unknown","30","1"
"Cardiovascular Disease","Female","26440","2657"
"Cardiovascular Disease","Male","24074","3176"
"Cardiovascular Disease","Total","50581","5833"
"Cardiovascular Disease","Unknown","67","0"
"Chronic Liver Disease","Female","1436","135"
"Chronic Liver Disease","Male","1250","199"
"Chronic Liver Disease","Total","2690","334"
"Chronic Liver Disease","Unknown","4","0"
"Chronic Lung Disease","Female","33255","1360"
"Chronic Lung Disease","Male","21163","1404"
"Chronic Lung Disease","Total","54517","2764"
"Chronic Lung Disease","Unknown","99","0"
"Chronic Renal Disease","Female","5665","1115"
"Chronic Renal Disease","Male","5583","1378"
"Chronic Renal Disease","Total","11264","2493"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5522","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5527","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","30339","1998"
"Diabetes Mellitus","Male","26167","2465"
"Diabetes Mellitus","Total","56596","4464"
"Diabetes Mellitus","Unknown","90","1"
"Hypertension/High blood pressure","Female","21199","967"
"Hypertension/High blood pressure","Male","16744","1024"
"Hypertension/High blood pressure","Total","38028","1991"
"Hypertension/High blood pressure","Unknown","85","0"
"ICU","Female","4970","2005"
"ICU","Male","6332","2691"
"ICU","Total","11314","4697"
"ICU","Unknown","12","1"
"Immunocompromised Condition","Female","10376","595"
"Immunocompromised Condition","Male","6049","680"
"Immunocompromised Condition","Total","16450","1275"
"Immunocompromised Condition","Unknown","25","0"
"Missing/Unknown status on all conditions","Female","201383","844"
"Missing/Unknown status on all conditions","Male","185815","1011"
"Missing/Unknown status on all conditions","Total","394217","1856"
"Missing/Unknown status on all conditions","Unknown","7019","1"
"None of the above conditions","Female","280038","7230"
"None of the above conditions","Male","227706","8132"
"None of the above conditions","Total","509166","15363"
"None of the above conditions","Unknown","1422","1"
"Obesity (BMI>40)","Female","7390","215"
"Obesity (BMI>40)","Male","4022","188"
"Obesity (BMI>40)","Total","11426","403"
"Obesity (BMI>40)","Unknown","14","0"
"Other Chronic Diseases","Female","35142","2176"
"Other Chronic Diseases","Male","23139","2214"
"Other Chronic Diseases","Total","58398","4390"
"Other Chronic Diseases","Unknown","117","0"
"Smoker","Female","29094","742"
"Smoker","Male","35858","1404"
"Smoker","Total","65051","2146"
"Smoker","Unknown","99","0"
"Total with completed information","Female","290131","7914"
"Total with completed information","Male","236534","8903"
"Total with completed information","Total","528129","16819"
"Total with completed information","Unknown","1464","2"
