"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","94939","3569"
"Any Chronic Condition","Male","75760","4135"
"Any Chronic Condition","Total","171335","7707"
"Any Chronic Condition","Unknown","636","3"
"Cardiovascular Disease","Female","23459","2104"
"Cardiovascular Disease","Male","21083","2521"
"Cardiovascular Disease","Total","44667","4627"
"Cardiovascular Disease","Unknown","125","2"
"Chronic Liver Disease","Female","1115","101"
"Chronic Liver Disease","Male","958","141"
"Chronic Liver Disease","Total","2082","242"
"Chronic Liver Disease","Unknown","9","0"
"Chronic Lung Disease","Female","26030","1027"
"Chronic Lung Disease","Male","16550","1048"
"Chronic Lung Disease","Total","42735","2076"
"Chronic Lung Disease","Unknown","155","1"
"Chronic Renal Disease","Female","4635","825"
"Chronic Renal Disease","Male","4504","1034"
"Chronic Renal Disease","Total","9169","1860"
"Chronic Renal Disease","Unknown","30","1"
"Currently Pregnant","Female","4185","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4194","6"
"Currently Pregnant","Unknown","9","0"
"Diabetes Mellitus","Female","24655","1485"
"Diabetes Mellitus","Male","21171","1858"
"Diabetes Mellitus","Total","45969","3345"
"Diabetes Mellitus","Unknown","143","2"
"ICU","Female","3817","1516"
"ICU","Male","4965","2047"
"ICU","Total","8801","3565"
"ICU","Unknown","19","2"
"Immunocompromised Condition","Female","8874","437"
"Immunocompromised Condition","Male","5262","518"
"Immunocompromised Condition","Total","14172","955"
"Immunocompromised Condition","Unknown","36","0"
"Missing/Unknown status on all conditions","Female","195442","824"
"Missing/Unknown status on all conditions","Male","177653","1009"
"Missing/Unknown status on all conditions","Total","382698","1844"
"Missing/Unknown status on all conditions","Unknown","9603","11"
"Neurologic/Neurodevelopmental","Female","6851","980"
"Neurologic/Neurodevelopmental","Male","5070","897"
"Neurologic/Neurodevelopmental","Total","11973","1878"
"Neurologic/Neurodevelopmental","Unknown","52","1"
"None of the above conditions","Female","216616","5149"
"None of the above conditions","Male","174277","5795"
"None of the above conditions","Total","392769","10955"
"None of the above conditions","Unknown","1876","11"
"Other Chronic Diseases","Female","30880","1790"
"Other Chronic Diseases","Male","20513","1834"
"Other Chronic Diseases","Total","51603","3624"
"Other Chronic Diseases","Unknown","210","0"
"Smoker","Female","22225","509"
"Smoker","Male","27596","992"
"Smoker","Total","49972","1501"
"Smoker","Unknown","151","0"
"Total with completed information","Female","226599","5783"
"Total with completed information","Male","183076","6536"
"Total with completed information","Total","411651","12332"
"Total with completed information","Unknown","1976","13"
