"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","75970","2796"
"Any Chronic Condition","Male","60558","3131"
"Any Chronic Condition","Total","137017","5927"
"Any Chronic Condition","Unknown","489","0"
"Cardiovascular Disease","Female","20386","1728"
"Cardiovascular Disease","Male","17927","1969"
"Cardiovascular Disease","Total","38410","3697"
"Cardiovascular Disease","Unknown","97","0"
"Chronic Liver Disease","Female","830","71"
"Chronic Liver Disease","Male","757","114"
"Chronic Liver Disease","Total","1592","185"
"Chronic Liver Disease","Unknown","5","0"
"Chronic Lung Disease","Female","20245","792"
"Chronic Lung Disease","Male","12785","795"
"Chronic Lung Disease","Total","33156","1587"
"Chronic Lung Disease","Unknown","126","0"
"Chronic Renal Disease","Female","3750","658"
"Chronic Renal Disease","Male","3568","785"
"Chronic Renal Disease","Total","7341","1443"
"Chronic Renal Disease","Unknown","23","0"
"Currently Pregnant","Female","3368","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3375","5"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","19556","1141"
"Diabetes Mellitus","Male","16694","1392"
"Diabetes Mellitus","Total","36365","2533"
"Diabetes Mellitus","Unknown","115","0"
"ICU","Female","3246","1186"
"ICU","Male","4204","1603"
"ICU","Total","7466","2789"
"ICU","Unknown","16","0"
"Immunocompromised Condition","Female","6915","330"
"Immunocompromised Condition","Male","4207","386"
"Immunocompromised Condition","Total","11147","716"
"Immunocompromised Condition","Unknown","25","0"
"Missing/Unknown status on all conditions","Female","134316","681"
"Missing/Unknown status on all conditions","Male","123223","789"
"Missing/Unknown status on all conditions","Total","264758","1474"
"Missing/Unknown status on all conditions","Unknown","7219","4"
"Neurologic/Neurodevelopmental","Female","4953","804"
"Neurologic/Neurodevelopmental","Male","3454","686"
"Neurologic/Neurodevelopmental","Total","8437","1490"
"Neurologic/Neurodevelopmental","Unknown","30","0"
"None of the above conditions","Female","169252","3522"
"None of the above conditions","Male","136282","3779"
"None of the above conditions","Total","307037","7303"
"None of the above conditions","Unknown","1503","2"
"Other Chronic Diseases","Female","26764","1537"
"Other Chronic Diseases","Male","18166","1546"
"Other Chronic Diseases","Total","45100","3083"
"Other Chronic Diseases","Unknown","170","0"
"Smoker","Female","17267","376"
"Smoker","Male","21704","741"
"Smoker","Total","39077","1117"
"Smoker","Unknown","106","0"
"Total with completed information","Female","177347","4038"
"Total with completed information","Male","143402","4379"
"Total with completed information","Total","322318","8419"
"Total with completed information","Unknown","1569","2"
