"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","131209","4914"
"Any Chronic Condition","Male","104271","5617"
"Any Chronic Condition","Total","235960","10533"
"Any Chronic Condition","Unknown","480","2"
"Any Disability","Female","9679","1358"
"Any Disability","Male","7455","1215"
"Any Disability","Total","17163","2574"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","26928","2676"
"Cardiovascular Disease","Male","24553","3220"
"Cardiovascular Disease","Total","51553","5896"
"Cardiovascular Disease","Unknown","72","0"
"Chronic Liver Disease","Female","1490","135"
"Chronic Liver Disease","Male","1288","203"
"Chronic Liver Disease","Total","2784","338"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","34587","1375"
"Chronic Lung Disease","Male","22057","1425"
"Chronic Lung Disease","Total","56747","2800"
"Chronic Lung Disease","Unknown","103","0"
"Chronic Renal Disease","Female","5834","1126"
"Chronic Renal Disease","Male","5710","1400"
"Chronic Renal Disease","Total","11560","2526"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5853","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5858","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","31171","2024"
"Diabetes Mellitus","Male","26835","2497"
"Diabetes Mellitus","Total","58101","4522"
"Diabetes Mellitus","Unknown","95","1"
"Hypertension/High blood pressure","Female","22771","1002"
"Hypertension/High blood pressure","Male","17940","1061"
"Hypertension/High blood pressure","Total","40813","2063"
"Hypertension/High blood pressure","Unknown","102","0"
"ICU","Female","5115","2044"
"ICU","Male","6510","2732"
"ICU","Total","11636","4777"
"ICU","Unknown","11","1"
"Immunocompromised Condition","Female","10105","589"
"Immunocompromised Condition","Male","5899","673"
"Immunocompromised Condition","Total","16028","1262"
"Immunocompromised Condition","Unknown","24","0"
"Missing/Unknown status on all conditions","Female","221293","869"
"Missing/Unknown status on all conditions","Male","203828","1039"
"Missing/Unknown status on all conditions","Total","432560","1912"
"Missing/Unknown status on all conditions","Unknown","7439","4"
"None of the above conditions","Female","291846","7330"
"None of the above conditions","Male","236431","8270"
"None of the above conditions","Total","529751","15602"
"None of the above conditions","Unknown","1474","2"
"Obesity (BMI>40)","Female","7982","226"
"Obesity (BMI>40)","Male","4334","192"
"Obesity (BMI>40)","Total","12336","418"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","35612","2196"
"Other Chronic Diseases","Male","23407","2240"
"Other Chronic Diseases","Total","59138","4436"
"Other Chronic Diseases","Unknown","119","0"
"Smoker","Female","30397","752"
"Smoker","Male","37225","1433"
"Smoker","Total","67725","2185"
"Smoker","Unknown","103","0"
"Total with completed information","Female","302725","8020"
"Total with completed information","Male","245777","9052"
"Total with completed information","Total","550029","17075"
"Total with completed information","Unknown","1527","3"
