"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","170591","6197"
"Any Chronic Condition","Male","131570","7128"
"Any Chronic Condition","Total","302492","13329"
"Any Chronic Condition","Unknown","331","4"
"Any Disability","Female","12334","1614"
"Any Disability","Male","9971","1480"
"Any Disability","Total","22327","3094"
"Any Disability","Unknown","22","0"
"Cardiovascular Disease","Female","30994","3129"
"Cardiovascular Disease","Male","28281","3810"
"Cardiovascular Disease","Total","59317","6942"
"Cardiovascular Disease","Unknown","42","3"
"Chronic Liver Disease","Female","1929","168"
"Chronic Liver Disease","Male","1655","260"
"Chronic Liver Disease","Total","3586","428"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","46061","1774"
"Chronic Lung Disease","Male","29378","1803"
"Chronic Lung Disease","Total","75529","3578"
"Chronic Lung Disease","Unknown","90","1"
"Chronic Renal Disease","Female","7115","1371"
"Chronic Renal Disease","Male","6883","1700"
"Chronic Renal Disease","Total","14006","3073"
"Chronic Renal Disease","Unknown","8","2"
"Currently Pregnant","Female","10491","23"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","10498","23"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","38114","2571"
"Diabetes Mellitus","Male","32177","3109"
"Diabetes Mellitus","Total","70359","5682"
"Diabetes Mellitus","Unknown","68","2"
"Hypertension/High blood pressure","Female","35204","1729"
"Hypertension/High blood pressure","Male","27268","1899"
"Hypertension/High blood pressure","Total","62551","3628"
"Hypertension/High blood pressure","Unknown","79","0"
"ICU","Female","6544","2741"
"ICU","Male","8244","3631"
"ICU","Total","14817","6375"
"ICU","Unknown","29","3"
"Immunocompromised Condition","Female","9394","549"
"Immunocompromised Condition","Male","5409","609"
"Immunocompromised Condition","Total","14815","1158"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","515325","1202"
"Missing/Unknown status on all conditions","Male","453387","1352"
"Missing/Unknown status on all conditions","Total","980603","2556"
"Missing/Unknown status on all conditions","Unknown","11891","2"
"None of the above conditions","Female","431059","10663"
"None of the above conditions","Male","335562","12289"
"None of the above conditions","Total","768154","22954"
"None of the above conditions","Unknown","1533","2"
"Obesity (BMI>40)","Female","12940","437"
"Obesity (BMI>40)","Male","6924","399"
"Obesity (BMI>40)","Total","19880","836"
"Obesity (BMI>40)","Unknown","16","0"
"Other Chronic Diseases","Female","39516","2529"
"Other Chronic Diseases","Male","25661","2566"
"Other Chronic Diseases","Total","65233","5095"
"Other Chronic Diseases","Unknown","56","0"
"Smoker","Female","40533","988"
"Smoker","Male","47190","1848"
"Smoker","Total","87795","2836"
"Smoker","Unknown","72","0"
"Total with completed information","Female","447816","11465"
"Total with completed information","Male","347466","13165"
"Total with completed information","Total","796856","24635"
"Total with completed information","Unknown","1574","5"
