"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","109971","4156"
"Any Chronic Condition","Male","87595","4838"
"Any Chronic Condition","Total","198136","8999"
"Any Chronic Condition","Unknown","570","5"
"Any Disability","Female","7831","1145"
"Any Disability","Male","5897","1050"
"Any Disability","Total","13768","2198"
"Any Disability","Unknown","40","3"
"Cardiovascular Disease","Female","24682","2350"
"Cardiovascular Disease","Male","22411","2849"
"Cardiovascular Disease","Total","47188","5201"
"Cardiovascular Disease","Unknown","95","2"
"Chronic Liver Disease","Female","1243","116"
"Chronic Liver Disease","Male","1095","169"
"Chronic Liver Disease","Total","2346","285"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","28917","1163"
"Chronic Lung Disease","Male","18433","1216"
"Chronic Lung Disease","Total","47484","2380"
"Chronic Lung Disease","Unknown","134","1"
"Chronic Renal Disease","Female","5059","954"
"Chronic Renal Disease","Male","4966","1188"
"Chronic Renal Disease","Total","10049","2143"
"Chronic Renal Disease","Unknown","24","1"
"Currently Pregnant","Female","4637","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4647","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","26933","1711"
"Diabetes Mellitus","Male","23346","2139"
"Diabetes Mellitus","Total","50397","3851"
"Diabetes Mellitus","Unknown","118","1"
"Hypertension/High blood pressure","Female","13802","506"
"Hypertension/High blood pressure","Male","10904","599"
"Hypertension/High blood pressure","Total","24796","1107"
"Hypertension/High blood pressure","Unknown","90","2"
"ICU","Female","4196","1707"
"ICU","Male","5423","2335"
"ICU","Total","9637","4045"
"ICU","Unknown","18","3"
"Immunocompromised Condition","Female","9860","523"
"Immunocompromised Condition","Male","5834","620"
"Immunocompromised Condition","Total","15726","1144"
"Immunocompromised Condition","Unknown","32","1"
"Missing/Unknown status on all conditions","Female","201924","844"
"Missing/Unknown status on all conditions","Male","184597","1030"
"Missing/Unknown status on all conditions","Total","395608","1880"
"Missing/Unknown status on all conditions","Unknown","9087","6"
"None of the above conditions","Female","241282","6226"
"None of the above conditions","Male","195221","7098"
"None of the above conditions","Total","438183","13329"
"None of the above conditions","Unknown","1680","5"
"Obesity (BMI>40)","Female","4696","108"
"Obesity (BMI>40)","Male","2594","107"
"Obesity (BMI>40)","Total","7309","215"
"Obesity (BMI>40)","Unknown","19","0"
"Other Chronic Diseases","Female","32775","1956"
"Other Chronic Diseases","Male","21727","2035"
"Other Chronic Diseases","Total","54667","3994"
"Other Chronic Diseases","Unknown","165","3"
"Smoker","Female","24884","590"
"Smoker","Male","30804","1173"
"Smoker","Total","55814","1763"
"Smoker","Unknown","126","0"
"Total with completed information","Female","251592","6913"
"Total with completed information","Male","204320","7864"
"Total with completed information","Total","457665","14784"
"Total with completed information","Unknown","1753","7"
