"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","58503","2528"
"Any Chronic Condition","Male","47696","2819"
"Any Chronic Condition","Total","106541","5350"
"Any Chronic Condition","Unknown","342","3"
"Cardiovascular Disease","Female","18171","1622"
"Cardiovascular Disease","Male","15704","1832"
"Cardiovascular Disease","Total","33952","3456"
"Cardiovascular Disease","Unknown","77","2"
"Chronic Liver Disease","Female","714","69"
"Chronic Liver Disease","Male","648","108"
"Chronic Liver Disease","Total","1365","177"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","17054","740"
"Chronic Lung Disease","Male","10692","746"
"Chronic Lung Disease","Total","27858","1487"
"Chronic Lung Disease","Unknown","112","1"
"Chronic Renal Disease","Female","3313","627"
"Chronic Renal Disease","Male","3060","736"
"Chronic Renal Disease","Total","6392","1364"
"Chronic Renal Disease","Unknown","19","1"
"Currently Pregnant","Female","2955","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2961","5"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","16830","1069"
"Diabetes Mellitus","Male","14250","1311"
"Diabetes Mellitus","Total","31167","2381"
"Diabetes Mellitus","Unknown","87","1"
"ICU","Female","2976","1101"
"ICU","Male","3798","1484"
"ICU","Total","6790","2587"
"ICU","Unknown","16","2"
"Immunocompromised Condition","Female","5736","309"
"Immunocompromised Condition","Male","3508","369"
"Immunocompromised Condition","Total","9260","678"
"Immunocompromised Condition","Unknown","16","0"
"Missing/Unknown status on all conditions","Female","96829","662"
"Missing/Unknown status on all conditions","Male","90711","763"
"Missing/Unknown status on all conditions","Total","193111","1431"
"Missing/Unknown status on all conditions","Unknown","5571","6"
"Neurologic/Neurodevelopmental","Female","4229","754"
"Neurologic/Neurodevelopmental","Male","2872","644"
"Neurologic/Neurodevelopmental","Total","7128","1399"
"Neurologic/Neurodevelopmental","Unknown","27","1"
"None of the above conditions","Female","141970","3254"
"None of the above conditions","Male","114564","3468"
"None of the above conditions","Total","257693","6726"
"None of the above conditions","Unknown","1159","4"
"Other Chronic Diseases","Female","8993","795"
"Other Chronic Diseases","Male","5720","783"
"Other Chronic Diseases","Total","14764","1579"
"Other Chronic Diseases","Unknown","51","1"
"Smoker","Female","14896","350"
"Smoker","Male","19008","684"
"Smoker","Total","33991","1034"
"Smoker","Unknown","87","0"
"Total with completed information","Female","147972","3700"
"Total with completed information","Male","119900","3987"
"Total with completed information","Total","269064","7692"
"Total with completed information","Unknown","1192","5"
