"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","72901","2748"
"Any Chronic Condition","Male","58124","3080"
"Any Chronic Condition","Total","131481","5828"
"Any Chronic Condition","Unknown","456","0"
"Cardiovascular Disease","Female","19859","1703"
"Cardiovascular Disease","Male","17342","1932"
"Cardiovascular Disease","Total","37288","3635"
"Cardiovascular Disease","Unknown","87","0"
"Chronic Liver Disease","Female","789","70"
"Chronic Liver Disease","Male","726","112"
"Chronic Liver Disease","Total","1518","182"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","19272","779"
"Chronic Lung Disease","Male","12177","778"
"Chronic Lung Disease","Total","31568","1557"
"Chronic Lung Disease","Unknown","119","0"
"Chronic Renal Disease","Female","3615","653"
"Chronic Renal Disease","Male","3423","774"
"Chronic Renal Disease","Total","7059","1427"
"Chronic Renal Disease","Unknown","21","0"
"Currently Pregnant","Female","3239","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3247","5"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","18705","1118"
"Diabetes Mellitus","Male","15932","1372"
"Diabetes Mellitus","Total","34741","2490"
"Diabetes Mellitus","Unknown","104","0"
"ICU","Female","3149","1156"
"ICU","Male","4083","1572"
"ICU","Total","7247","2728"
"ICU","Unknown","15","0"
"Immunocompromised Condition","Female","6566","323"
"Immunocompromised Condition","Male","3996","380"
"Immunocompromised Condition","Total","10584","703"
"Immunocompromised Condition","Unknown","22","0"
"Missing/Unknown status on all conditions","Female","120657","668"
"Missing/Unknown status on all conditions","Male","112002","772"
"Missing/Unknown status on all conditions","Total","239432","1443"
"Missing/Unknown status on all conditions","Unknown","6773","3"
"Neurologic/Neurodevelopmental","Female","4700","786"
"Neurologic/Neurodevelopmental","Male","3243","669"
"Neurologic/Neurodevelopmental","Total","7973","1455"
"Neurologic/Neurodevelopmental","Unknown","30","0"
"None of the above conditions","Female","161419","3467"
"None of the above conditions","Male","130063","3723"
"None of the above conditions","Total","292881","7192"
"None of the above conditions","Unknown","1399","2"
"Other Chronic Diseases","Female","26142","1519"
"Other Chronic Diseases","Male","17787","1527"
"Other Chronic Diseases","Total","44093","3046"
"Other Chronic Diseases","Unknown","164","0"
"Smoker","Female","16492","369"
"Smoker","Male","20864","718"
"Smoker","Total","37457","1087"
"Smoker","Unknown","101","0"
"Total with completed information","Female","169132","3967"
"Total with completed information","Male","136843","4307"
"Total with completed information","Total","307427","8276"
"Total with completed information","Unknown","1452","2"
