"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","52453","2424"
"Any Chronic Condition","Male","42951","2689"
"Any Chronic Condition","Total","95707","5114"
"Any Chronic Condition","Unknown","303","1"
"Cardiovascular Disease","Female","16550","1556"
"Cardiovascular Disease","Male","14154","1754"
"Cardiovascular Disease","Total","30770","3310"
"Cardiovascular Disease","Unknown","66","0"
"Chronic Liver Disease","Female","650","67"
"Chronic Liver Disease","Male","583","97"
"Chronic Liver Disease","Total","1235","164"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","15168","720"
"Chronic Lung Disease","Male","9535","711"
"Chronic Lung Disease","Total","24799","1431"
"Chronic Lung Disease","Unknown","96","0"
"Chronic Renal Disease","Female","3064","611"
"Chronic Renal Disease","Male","2808","711"
"Chronic Renal Disease","Total","5887","1322"
"Chronic Renal Disease","Unknown","15","0"
"Currently Pregnant","Female","2672","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2678","5"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","15300","1018"
"Diabetes Mellitus","Male","12856","1254"
"Diabetes Mellitus","Total","28232","2273"
"Diabetes Mellitus","Unknown","76","1"
"ICU","Female","2796","1049"
"ICU","Male","3556","1422"
"ICU","Total","6366","2472"
"ICU","Unknown","14","1"
"Immunocompromised Condition","Female","5059","295"
"Immunocompromised Condition","Male","3127","354"
"Immunocompromised Condition","Total","8201","649"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","81834","649"
"Missing/Unknown status on all conditions","Male","77434","733"
"Missing/Unknown status on all conditions","Total","164147","1384"
"Missing/Unknown status on all conditions","Unknown","4879","2"
"Neurologic/Neurodevelopmental","Female","3859","714"
"Neurologic/Neurodevelopmental","Male","2633","614"
"Neurologic/Neurodevelopmental","Total","6513","1328"
"Neurologic/Neurodevelopmental","Unknown","21","0"
"None of the above conditions","Female","125551","3060"
"None of the above conditions","Male","101352","3252"
"None of the above conditions","Total","227951","6312"
"None of the above conditions","Unknown","1048","0"
"Other Chronic Diseases","Female","8216","762"
"Other Chronic Diseases","Male","5229","751"
"Other Chronic Diseases","Total","13490","1513"
"Other Chronic Diseases","Unknown","45","0"
"Smoker","Female","13375","330"
"Smoker","Male","17219","651"
"Smoker","Total","30681","981"
"Smoker","Unknown","87","0"
"Total with completed information","Female","131015","3491"
"Total with completed information","Male","106190","3748"
"Total with completed information","Total","238288","7240"
"Total with completed information","Unknown","1083","1"
