"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","59572","2541"
"Any Chronic Condition","Male","48592","2835"
"Any Chronic Condition","Total","108513","5379"
"Any Chronic Condition","Unknown","349","3"
"Cardiovascular Disease","Female","18463","1634"
"Cardiovascular Disease","Male","15997","1846"
"Cardiovascular Disease","Total","34538","3482"
"Cardiovascular Disease","Unknown","78","2"
"Chronic Liver Disease","Female","726","69"
"Chronic Liver Disease","Male","658","111"
"Chronic Liver Disease","Total","1387","180"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","17428","742"
"Chronic Lung Disease","Male","10935","749"
"Chronic Lung Disease","Total","28474","1492"
"Chronic Lung Disease","Unknown","111","1"
"Chronic Renal Disease","Female","3362","629"
"Chronic Renal Disease","Male","3108","739"
"Chronic Renal Disease","Total","6490","1369"
"Chronic Renal Disease","Unknown","20","1"
"Currently Pregnant","Female","2995","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3001","5"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","17145","1071"
"Diabetes Mellitus","Male","14512","1317"
"Diabetes Mellitus","Total","31748","2389"
"Diabetes Mellitus","Unknown","91","1"
"ICU","Female","2997","1106"
"ICU","Male","3834","1492"
"ICU","Total","6847","2600"
"ICU","Unknown","16","2"
"Immunocompromised Condition","Female","5866","311"
"Immunocompromised Condition","Male","3586","369"
"Immunocompromised Condition","Total","9469","680"
"Immunocompromised Condition","Unknown","17","0"
"Missing/Unknown status on all conditions","Female","98980","667"
"Missing/Unknown status on all conditions","Male","92647","770"
"Missing/Unknown status on all conditions","Total","197286","1443"
"Missing/Unknown status on all conditions","Unknown","5659","6"
"Neurologic/Neurodevelopmental","Female","4294","757"
"Neurologic/Neurodevelopmental","Male","2914","646"
"Neurologic/Neurodevelopmental","Total","7234","1404"
"Neurologic/Neurodevelopmental","Unknown","26","1"
"None of the above conditions","Female","144836","3288"
"None of the above conditions","Male","116789","3498"
"None of the above conditions","Total","262803","6790"
"None of the above conditions","Unknown","1178","4"
"Other Chronic Diseases","Female","9134","800"
"Other Chronic Diseases","Male","5801","787"
"Other Chronic Diseases","Total","14989","1588"
"Other Chronic Diseases","Unknown","54","1"
"Smoker","Female","15145","352"
"Smoker","Male","19273","686"
"Smoker","Total","34509","1038"
"Smoker","Unknown","91","0"
"Total with completed information","Female","150975","3735"
"Total with completed information","Male","122261","4021"
"Total with completed information","Total","274448","7761"
"Total with completed information","Unknown","1212","5"
