"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","116440","4428"
"Any Chronic Condition","Male","92652","5100"
"Any Chronic Condition","Total","209641","9536"
"Any Chronic Condition","Unknown","549","8"
"Any Disability","Female","8407","1227"
"Any Disability","Male","6392","1111"
"Any Disability","Total","14837","2343"
"Any Disability","Unknown","38","5"
"Cardiovascular Disease","Female","25361","2477"
"Cardiovascular Disease","Male","23067","2975"
"Cardiovascular Disease","Total","48515","5455"
"Cardiovascular Disease","Unknown","87","3"
"Chronic Liver Disease","Female","1309","123"
"Chronic Liver Disease","Male","1145","179"
"Chronic Liver Disease","Total","2462","303"
"Chronic Liver Disease","Unknown","8","1"
"Chronic Lung Disease","Female","30623","1246"
"Chronic Lung Disease","Male","19486","1289"
"Chronic Lung Disease","Total","50241","2537"
"Chronic Lung Disease","Unknown","132","2"
"Chronic Renal Disease","Female","5280","1009"
"Chronic Renal Disease","Male","5198","1260"
"Chronic Renal Disease","Total","10501","2270"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4925","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4935","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","28179","1804"
"Diabetes Mellitus","Male","24398","2258"
"Diabetes Mellitus","Total","52691","4066"
"Diabetes Mellitus","Unknown","114","4"
"Hypertension/High blood pressure","Female","16434","634"
"Hypertension/High blood pressure","Male","12912","724"
"Hypertension/High blood pressure","Total","29444","1362"
"Hypertension/High blood pressure","Unknown","98","4"
"ICU","Female","4439","1803"
"ICU","Male","5706","2443"
"ICU","Total","10163","4250"
"ICU","Unknown","18","4"
"Immunocompromised Condition","Female","10439","564"
"Immunocompromised Condition","Male","6144","658"
"Immunocompromised Condition","Total","16615","1224"
"Immunocompromised Condition","Unknown","32","2"
"Missing/Unknown status on all conditions","Female","203906","850"
"Missing/Unknown status on all conditions","Male","186989","1035"
"Missing/Unknown status on all conditions","Total","399859","1893"
"Missing/Unknown status on all conditions","Unknown","8964","8"
"None of the above conditions","Female","255821","6697"
"None of the above conditions","Male","207392","7565"
"None of the above conditions","Total","464872","14273"
"None of the above conditions","Unknown","1659","11"
"Obesity (BMI>40)","Female","5712","135"
"Obesity (BMI>40)","Male","3090","127"
"Obesity (BMI>40)","Total","8821","263"
"Obesity (BMI>40)","Unknown","19","1"
"Other Chronic Diseases","Female","33683","2038"
"Other Chronic Diseases","Male","22233","2094"
"Other Chronic Diseases","Total","56067","4135"
"Other Chronic Diseases","Unknown","151","3"
"Smoker","Female","26482","642"
"Smoker","Male","32699","1255"
"Smoker","Total","59297","1897"
"Smoker","Unknown","116","0"
"Total with completed information","Female","266181","7398"
"Total with completed information","Male","216522","8340"
"Total with completed information","Total","484424","15751"
"Total with completed information","Unknown","1721","13"
