"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","100709","3685"
"Any Chronic Condition","Male","79963","4280"
"Any Chronic Condition","Total","181352","7970"
"Any Chronic Condition","Unknown","680","5"
"Any Disability","Female","7027","1009"
"Any Disability","Male","5190","923"
"Any Disability","Total","12269","1933"
"Any Disability","Unknown","52","1"
"Cardiovascular Disease","Female","23648","2144"
"Cardiovascular Disease","Male","21310","2576"
"Cardiovascular Disease","Total","45087","4722"
"Cardiovascular Disease","Unknown","129","2"
"Chronic Liver Disease","Female","1125","103"
"Chronic Liver Disease","Male","973","145"
"Chronic Liver Disease","Total","2107","248"
"Chronic Liver Disease","Unknown","9","0"
"Chronic Lung Disease","Female","26495","1050"
"Chronic Lung Disease","Male","16851","1077"
"Chronic Lung Disease","Total","43506","2129"
"Chronic Lung Disease","Unknown","160","2"
"Chronic Renal Disease","Female","4697","846"
"Chronic Renal Disease","Male","4591","1064"
"Chronic Renal Disease","Total","9319","1913"
"Chronic Renal Disease","Unknown","31","3"
"Currently Pregnant","Female","4248","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4258","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","25012","1526"
"Diabetes Mellitus","Male","21549","1909"
"Diabetes Mellitus","Total","46704","3437"
"Diabetes Mellitus","Unknown","143","2"
"Hypertension/High blood pressure","Female","10148","285"
"Hypertension/High blood pressure","Male","7931","356"
"Hypertension/High blood pressure","Total","18160","642"
"Hypertension/High blood pressure","Unknown","81","1"
"ICU","Female","3866","1543"
"ICU","Male","5042","2100"
"ICU","Total","8927","3645"
"ICU","Unknown","19","2"
"Immunocompromised Condition","Female","9023","448"
"Immunocompromised Condition","Male","5355","530"
"Immunocompromised Condition","Total","14415","978"
"Immunocompromised Condition","Unknown","37","0"
"Missing/Unknown status on all conditions","Female","197060","826"
"Missing/Unknown status on all conditions","Male","179166","1003"
"Missing/Unknown status on all conditions","Total","385869","1841"
"Missing/Unknown status on all conditions","Unknown","9643","12"
"None of the above conditions","Female","220440","5341"
"None of the above conditions","Male","177464","6033"
"None of the above conditions","Total","399816","11388"
"None of the above conditions","Unknown","1912","14"
"Obesity (BMI>40)","Female","3301","63"
"Obesity (BMI>40)","Male","1835","64"
"Obesity (BMI>40)","Total","5151","127"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","31194","1813"
"Other Chronic Diseases","Male","20717","1865"
"Other Chronic Diseases","Total","52123","3678"
"Other Chronic Diseases","Unknown","212","0"
"Smoker","Female","22632","519"
"Smoker","Male","28096","1023"
"Smoker","Total","50885","1542"
"Smoker","Unknown","157","0"
"Total with completed information","Female","230527","5988"
"Total with completed information","Male","186401","6788"
"Total with completed information","Total","418943","12792"
"Total with completed information","Unknown","2015","16"
