"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","105932","3956"
"Any Chronic Condition","Male","84276","4639"
"Any Chronic Condition","Total","190903","8598"
"Any Chronic Condition","Unknown","695","3"
"Any Disability","Female","7492","1090"
"Any Disability","Male","5587","1007"
"Any Disability","Total","13130","2099"
"Any Disability","Unknown","51","2"
"Cardiovascular Disease","Female","24253","2253"
"Cardiovascular Disease","Male","21954","2748"
"Cardiovascular Disease","Total","46333","5002"
"Cardiovascular Disease","Unknown","126","1"
"Chronic Liver Disease","Female","1198","112"
"Chronic Liver Disease","Male","1049","158"
"Chronic Liver Disease","Total","2255","270"
"Chronic Liver Disease","Unknown","8","0"
"Chronic Lung Disease","Female","27838","1106"
"Chronic Lung Disease","Male","17760","1169"
"Chronic Lung Disease","Total","45758","2275"
"Chronic Lung Disease","Unknown","160","0"
"Chronic Renal Disease","Female","4916","904"
"Chronic Renal Disease","Male","4821","1137"
"Chronic Renal Disease","Total","9765","2042"
"Chronic Renal Disease","Unknown","28","1"
"Currently Pregnant","Female","4477","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4488","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","26108","1627"
"Diabetes Mellitus","Male","22610","2060"
"Diabetes Mellitus","Total","48863","3688"
"Diabetes Mellitus","Unknown","145","1"
"Hypertension/High blood pressure","Female","12215","415"
"Hypertension/High blood pressure","Male","9624","521"
"Hypertension/High blood pressure","Total","21929","937"
"Hypertension/High blood pressure","Unknown","90","1"
"ICU","Female","4071","1650"
"ICU","Male","5264","2264"
"ICU","Total","9354","3917"
"ICU","Unknown","19","3"
"Immunocompromised Condition","Female","9479","495"
"Immunocompromised Condition","Male","5614","594"
"Immunocompromised Condition","Total","15128","1089"
"Immunocompromised Condition","Unknown","35","0"
"Missing/Unknown status on all conditions","Female","200706","834"
"Missing/Unknown status on all conditions","Male","183069","1020"
"Missing/Unknown status on all conditions","Total","393715","1861"
"Missing/Unknown status on all conditions","Unknown","9940","7"
"None of the above conditions","Female","232112","5876"
"None of the above conditions","Male","187481","6693"
"None of the above conditions","Total","421552","12572"
"None of the above conditions","Unknown","1959","3"
"Obesity (BMI>40)","Female","4012","86"
"Obesity (BMI>40)","Male","2232","95"
"Obesity (BMI>40)","Total","6261","181"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","32155","1908"
"Other Chronic Diseases","Male","21329","1988"
"Other Chronic Diseases","Total","53701","3897"
"Other Chronic Diseases","Unknown","217","1"
"Smoker","Female","23920","562"
"Smoker","Male","29626","1118"
"Smoker","Total","53708","1680"
"Smoker","Unknown","162","0"
"Total with completed information","Female","242380","6547"
"Total with completed information","Male","196541","7459"
"Total with completed information","Total","440981","14011"
"Total with completed information","Unknown","2060","5"
