"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","205538","6865"
"Any Chronic Condition","Male","153980","7973"
"Any Chronic Condition","Total","359857","14840"
"Any Chronic Condition","Unknown","339","2"
"Any Disability","Female","14796","1734"
"Any Disability","Male","12241","1644"
"Any Disability","Total","27065","3378"
"Any Disability","Unknown","28","0"
"Cardiovascular Disease","Female","34530","3378"
"Cardiovascular Disease","Male","31754","4156"
"Cardiovascular Disease","Total","66323","7535"
"Cardiovascular Disease","Unknown","39","1"
"Chronic Liver Disease","Female","2326","202"
"Chronic Liver Disease","Male","1944","306"
"Chronic Liver Disease","Total","4271","508"
"Chronic Liver Disease","Unknown","1","0"
"Chronic Lung Disease","Female","55377","1985"
"Chronic Lung Disease","Male","34745","2007"
"Chronic Lung Disease","Total","90209","3992"
"Chronic Lung Disease","Unknown","87","0"
"Chronic Renal Disease","Female","8159","1507"
"Chronic Renal Disease","Male","7911","1918"
"Chronic Renal Disease","Total","16076","3426"
"Chronic Renal Disease","Unknown","6","1"
"Currently Pregnant","Female","16460","29"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","16468","29"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","44163","2802"
"Diabetes Mellitus","Male","37001","3436"
"Diabetes Mellitus","Total","81233","6240"
"Diabetes Mellitus","Unknown","69","2"
"Hypertension/High blood pressure","Female","47645","2146"
"Hypertension/High blood pressure","Male","36457","2383"
"Hypertension/High blood pressure","Total","84186","4529"
"Hypertension/High blood pressure","Unknown","84","0"
"ICU","Female","7323","3050"
"ICU","Male","9245","4073"
"ICU","Total","16601","7125"
"ICU","Unknown","33","2"
"Immunocompromised Condition","Female","8606","521"
"Immunocompromised Condition","Male","5029","585"
"Immunocompromised Condition","Total","13639","1106"
"Immunocompromised Condition","Unknown","4","0"
"Missing/Unknown status on all conditions","Female","623168","1375"
"Missing/Unknown status on all conditions","Male","551822","1575"
"Missing/Unknown status on all conditions","Total","1187520","2952"
"Missing/Unknown status on all conditions","Unknown","12530","2"
"None of the above conditions","Female","534146","12894"
"None of the above conditions","Male","407764","15027"
"None of the above conditions","Total","943622","27921"
"None of the above conditions","Unknown","1712","0"
"Obesity (BMI>40)","Female","17093","518"
"Obesity (BMI>40)","Male","8874","480"
"Obesity (BMI>40)","Total","25991","998"
"Obesity (BMI>40)","Unknown","24","0"
"Other Chronic Diseases","Female","42690","2734"
"Other Chronic Diseases","Male","27558","2851"
"Other Chronic Diseases","Total","70305","5585"
"Other Chronic Diseases","Unknown","57","0"
"Smoker","Female","47622","1130"
"Smoker","Male","54403","2089"
"Smoker","Total","102098","3219"
"Smoker","Unknown","73","0"
"Total with completed information","Female","554892","13727"
"Total with completed information","Male","420387","15930"
"Total with completed information","Total","977029","29659"
"Total with completed information","Unknown","1750","2"
