"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","113502","4318"
"Any Chronic Condition","Male","90292","4993"
"Any Chronic Condition","Total","204344","9317"
"Any Chronic Condition","Unknown","550","6"
"Any Disability","Female","8154","1191"
"Any Disability","Male","6158","1086"
"Any Disability","Total","14348","2281"
"Any Disability","Unknown","36","4"
"Cardiovascular Disease","Female","25045","2425"
"Cardiovascular Disease","Male","22757","2918"
"Cardiovascular Disease","Total","47888","5345"
"Cardiovascular Disease","Unknown","86","2"
"Chronic Liver Disease","Female","1282","121"
"Chronic Liver Disease","Male","1120","173"
"Chronic Liver Disease","Total","2409","294"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","29856","1210"
"Chronic Lung Disease","Male","18993","1262"
"Chronic Lung Disease","Total","48972","2472"
"Chronic Lung Disease","Unknown","123","0"
"Chronic Renal Disease","Female","5170","985"
"Chronic Renal Disease","Male","5085","1232"
"Chronic Renal Disease","Total","10278","2218"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4792","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4802","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","27603","1771"
"Diabetes Mellitus","Male","23891","2211"
"Diabetes Mellitus","Total","51611","3984"
"Diabetes Mellitus","Unknown","117","2"
"Hypertension/High blood pressure","Female","15257","594"
"Hypertension/High blood pressure","Male","11998","676"
"Hypertension/High blood pressure","Total","27348","1272"
"Hypertension/High blood pressure","Unknown","93","2"
"ICU","Female","4331","1765"
"ICU","Male","5572","2394"
"ICU","Total","9920","4162"
"ICU","Unknown","17","3"
"Immunocompromised Condition","Female","10184","547"
"Immunocompromised Condition","Male","5996","640"
"Immunocompromised Condition","Total","16212","1188"
"Immunocompromised Condition","Unknown","32","1"
"Missing/Unknown status on all conditions","Female","203237","847"
"Missing/Unknown status on all conditions","Male","186067","1031"
"Missing/Unknown status on all conditions","Total","398421","1886"
"Missing/Unknown status on all conditions","Unknown","9117","8"
"None of the above conditions","Female","249159","6505"
"None of the above conditions","Male","201774","7377"
"None of the above conditions","Total","452593","13892"
"None of the above conditions","Unknown","1660","10"
"Obesity (BMI>40)","Female","5271","128"
"Obesity (BMI>40)","Male","2872","121"
"Obesity (BMI>40)","Total","8159","249"
"Obesity (BMI>40)","Unknown","16","0"
"Other Chronic Diseases","Female","33290","2002"
"Other Chronic Diseases","Male","22005","2063"
"Other Chronic Diseases","Total","55448","4067"
"Other Chronic Diseases","Unknown","153","2"
"Smoker","Female","25739","619"
"Smoker","Male","31815","1217"
"Smoker","Total","57669","1836"
"Smoker","Unknown","115","0"
"Total with completed information","Female","259486","7199"
"Total with completed information","Male","210882","8153"
"Total with completed information","Total","472096","15364"
"Total with completed information","Unknown","1728","12"
