"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","124459","4793"
"Any Chronic Condition","Male","99006","5487"
"Any Chronic Condition","Total","223924","10282"
"Any Chronic Condition","Unknown","459","2"
"Any Disability","Female","9214","1328"
"Any Disability","Male","7050","1183"
"Any Disability","Total","16292","2512"
"Any Disability","Unknown","28","1"
"Cardiovascular Disease","Female","26202","2634"
"Cardiovascular Disease","Male","23842","3150"
"Cardiovascular Disease","Total","50113","5784"
"Cardiovascular Disease","Unknown","69","0"
"Chronic Liver Disease","Female","1408","134"
"Chronic Liver Disease","Male","1221","196"
"Chronic Liver Disease","Total","2635","330"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","32652","1341"
"Chronic Lung Disease","Male","20779","1388"
"Chronic Lung Disease","Total","53529","2729"
"Chronic Lung Disease","Unknown","98","0"
"Chronic Renal Disease","Female","5585","1101"
"Chronic Renal Disease","Male","5505","1366"
"Chronic Renal Disease","Total","11108","2467"
"Chronic Renal Disease","Unknown","18","0"
"Currently Pregnant","Female","5371","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5377","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","29878","1973"
"Diabetes Mellitus","Male","25794","2447"
"Diabetes Mellitus","Total","55762","4421"
"Diabetes Mellitus","Unknown","90","1"
"Hypertension/High blood pressure","Female","20186","929"
"Hypertension/High blood pressure","Male","15924","989"
"Hypertension/High blood pressure","Total","36200","1918"
"Hypertension/High blood pressure","Unknown","90","0"
"ICU","Female","4862","1980"
"ICU","Male","6211","2660"
"ICU","Total","11086","4641"
"ICU","Unknown","13","1"
"Immunocompromised Condition","Female","10785","608"
"Immunocompromised Condition","Male","6282","701"
"Immunocompromised Condition","Total","17093","1309"
"Immunocompromised Condition","Unknown","26","0"
"Missing/Unknown status on all conditions","Female","197927","839"
"Missing/Unknown status on all conditions","Male","182689","1012"
"Missing/Unknown status on all conditions","Total","387683","1852"
"Missing/Unknown status on all conditions","Unknown","7067","1"
"None of the above conditions","Female","274355","7165"
"None of the above conditions","Male","223199","8067"
"None of the above conditions","Total","498973","15233"
"None of the above conditions","Unknown","1419","1"
"Obesity (BMI>40)","Female","7056","200"
"Obesity (BMI>40)","Male","3835","181"
"Obesity (BMI>40)","Total","10905","381"
"Obesity (BMI>40)","Unknown","14","0"
"Other Chronic Diseases","Female","34899","2151"
"Other Chronic Diseases","Male","23008","2201"
"Other Chronic Diseases","Total","58027","4352"
"Other Chronic Diseases","Unknown","120","0"
"Smoker","Female","28463","735"
"Smoker","Male","35089","1386"
"Smoker","Total","63655","2121"
"Smoker","Unknown","103","0"
"Total with completed information","Female","284383","7851"
"Total with completed information","Male","231964","8836"
"Total with completed information","Total","517811","16689"
"Total with completed information","Unknown","1464","2"
