"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","138947","5140"
"Any Chronic Condition","Male","109804","5872"
"Any Chronic Condition","Total","249139","11017"
"Any Chronic Condition","Unknown","388","5"
"Any Disability","Female","10194","1412"
"Any Disability","Male","7888","1268"
"Any Disability","Total","18106","2681"
"Any Disability","Unknown","24","1"
"Cardiovascular Disease","Female","27812","2734"
"Cardiovascular Disease","Male","25362","3316"
"Cardiovascular Disease","Total","53229","6051"
"Cardiovascular Disease","Unknown","55","1"
"Chronic Liver Disease","Female","1555","138"
"Chronic Liver Disease","Male","1352","211"
"Chronic Liver Disease","Total","2911","350"
"Chronic Liver Disease","Unknown","4","1"
"Chronic Lung Disease","Female","36926","1435"
"Chronic Lung Disease","Male","23658","1480"
"Chronic Lung Disease","Total","60669","2915"
"Chronic Lung Disease","Unknown","85","0"
"Chronic Renal Disease","Female","6152","1159"
"Chronic Renal Disease","Male","5974","1459"
"Chronic Renal Disease","Total","12137","2618"
"Chronic Renal Disease","Unknown","11","0"
"Currently Pregnant","Female","6603","9"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","6606","9"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","32554","2125"
"Diabetes Mellitus","Male","27875","2593"
"Diabetes Mellitus","Total","60514","4721"
"Diabetes Mellitus","Unknown","85","3"
"Hypertension/High blood pressure","Female","25213","1112"
"Hypertension/High blood pressure","Male","19808","1192"
"Hypertension/High blood pressure","Total","45122","2307"
"Hypertension/High blood pressure","Unknown","101","3"
"ICU","Female","5418","2147"
"ICU","Male","6884","2860"
"ICU","Total","12326","5011"
"ICU","Unknown","24","4"
"Immunocompromised Condition","Female","9971","582"
"Immunocompromised Condition","Male","5818","669"
"Immunocompromised Condition","Total","15804","1251"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","287670","991"
"Missing/Unknown status on all conditions","Male","264325","1157"
"Missing/Unknown status on all conditions","Total","560250","2150"
"Missing/Unknown status on all conditions","Unknown","8255","2"
"None of the above conditions","Female","314147","7923"
"None of the above conditions","Male","252304","8977"
"None of the above conditions","Total","567703","16905"
"None of the above conditions","Unknown","1252","5"
"Obesity (BMI>40)","Female","8917","257"
"Obesity (BMI>40)","Male","4849","218"
"Obesity (BMI>40)","Total","13788","476"
"Obesity (BMI>40)","Unknown","22","1"
"Other Chronic Diseases","Female","36422","2232"
"Other Chronic Diseases","Male","23865","2277"
"Other Chronic Diseases","Total","60371","4510"
"Other Chronic Diseases","Unknown","84","1"
"Smoker","Female","32464","786"
"Smoker","Male","39061","1484"
"Smoker","Total","71611","2270"
"Smoker","Unknown","86","0"
"Total with completed information","Female","326903","8642"
"Total with completed information","Male","262970","9782"
"Total with completed information","Total","591182","18431"
"Total with completed information","Unknown","1309","7"
