"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","115502","4401"
"Any Chronic Condition","Male","91847","5074"
"Any Chronic Condition","Total","207904","9483"
"Any Chronic Condition","Unknown","555","8"
"Any Disability","Female","8320","1219"
"Any Disability","Male","6308","1106"
"Any Disability","Total","14667","2330"
"Any Disability","Unknown","39","5"
"Cardiovascular Disease","Female","25273","2465"
"Cardiovascular Disease","Male","22964","2959"
"Cardiovascular Disease","Total","48321","5427"
"Cardiovascular Disease","Unknown","84","3"
"Chronic Liver Disease","Female","1306","123"
"Chronic Liver Disease","Male","1139","177"
"Chronic Liver Disease","Total","2453","301"
"Chronic Liver Disease","Unknown","8","1"
"Chronic Lung Disease","Female","30381","1239"
"Chronic Lung Disease","Male","19323","1285"
"Chronic Lung Disease","Total","49836","2526"
"Chronic Lung Disease","Unknown","132","2"
"Chronic Renal Disease","Female","5240","1001"
"Chronic Renal Disease","Male","5164","1256"
"Chronic Renal Disease","Total","10427","2258"
"Chronic Renal Disease","Unknown","23","1"
"Currently Pregnant","Female","4883","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4893","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","28024","1797"
"Diabetes Mellitus","Male","24218","2246"
"Diabetes Mellitus","Total","52357","4047"
"Diabetes Mellitus","Unknown","115","4"
"Hypertension/High blood pressure","Female","16087","622"
"Hypertension/High blood pressure","Male","12595","708"
"Hypertension/High blood pressure","Total","28783","1334"
"Hypertension/High blood pressure","Unknown","101","4"
"ICU","Female","4416","1791"
"ICU","Male","5663","2432"
"ICU","Total","10096","4227"
"ICU","Unknown","17","4"
"Immunocompromised Condition","Female","10354","559"
"Immunocompromised Condition","Male","6084","650"
"Immunocompromised Condition","Total","16470","1211"
"Immunocompromised Condition","Unknown","32","2"
"Missing/Unknown status on all conditions","Female","203682","850"
"Missing/Unknown status on all conditions","Male","186728","1035"
"Missing/Unknown status on all conditions","Total","399455","1893"
"Missing/Unknown status on all conditions","Unknown","9045","8"
"None of the above conditions","Female","253693","6659"
"None of the above conditions","Male","205519","7522"
"None of the above conditions","Total","460864","14192"
"None of the above conditions","Unknown","1652","11"
"Obesity (BMI>40)","Female","5575","132"
"Obesity (BMI>40)","Male","3017","124"
"Obesity (BMI>40)","Total","8611","257"
"Obesity (BMI>40)","Unknown","19","1"
"Other Chronic Diseases","Female","33543","2034"
"Other Chronic Diseases","Male","22123","2089"
"Other Chronic Diseases","Total","55820","4126"
"Other Chronic Diseases","Unknown","154","3"
"Smoker","Female","26243","638"
"Smoker","Male","32410","1245"
"Smoker","Total","58770","1883"
"Smoker","Unknown","117","0"
"Total with completed information","Female","264039","7357"
"Total with completed information","Male","214643","8296"
"Total with completed information","Total","480399","15666"
"Total with completed information","Unknown","1717","13"
