"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","142073","5318"
"Any Chronic Condition","Male","112138","6094"
"Any Chronic Condition","Total","254565","11413"
"Any Chronic Condition","Unknown","354","1"
"Any Disability","Female","10420","1444"
"Any Disability","Male","8120","1309"
"Any Disability","Total","18563","2753"
"Any Disability","Unknown","23","0"
"Cardiovascular Disease","Female","28147","2794"
"Cardiovascular Disease","Male","25697","3395"
"Cardiovascular Disease","Total","53895","6189"
"Cardiovascular Disease","Unknown","51","0"
"Chronic Liver Disease","Female","1599","144"
"Chronic Liver Disease","Male","1390","219"
"Chronic Liver Disease","Total","2992","363"
"Chronic Liver Disease","Unknown","3","0"
"Chronic Lung Disease","Female","37875","1482"
"Chronic Lung Disease","Male","24313","1527"
"Chronic Lung Disease","Total","62261","3009"
"Chronic Lung Disease","Unknown","73","0"
"Chronic Renal Disease","Female","6258","1184"
"Chronic Renal Disease","Male","6075","1497"
"Chronic Renal Disease","Total","12342","2681"
"Chronic Renal Disease","Unknown","9","0"
"Currently Pregnant","Female","6881","12"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","6884","12"
"Currently Pregnant","Unknown","3","0"
"Diabetes Mellitus","Female","33134","2190"
"Diabetes Mellitus","Male","28358","2688"
"Diabetes Mellitus","Total","61562","4879"
"Diabetes Mellitus","Unknown","70","1"
"Hypertension/High blood pressure","Female","26215","1198"
"Hypertension/High blood pressure","Male","20555","1301"
"Hypertension/High blood pressure","Total","46862","2499"
"Hypertension/High blood pressure","Unknown","92","0"
"ICU","Female","5583","2256"
"ICU","Male","7103","2990"
"ICU","Total","12706","5247"
"ICU","Unknown","20","1"
"Immunocompromised Condition","Female","9915","580"
"Immunocompromised Condition","Male","5782","668"
"Immunocompromised Condition","Total","15712","1248"
"Immunocompromised Condition","Unknown","15","0"
"Missing/Unknown status on all conditions","Female","303701","1055"
"Missing/Unknown status on all conditions","Male","279655","1211"
"Missing/Unknown status on all conditions","Total","591863","2267"
"Missing/Unknown status on all conditions","Unknown","8507","1"
"None of the above conditions","Female","325309","8423"
"None of the above conditions","Male","261220","9594"
"None of the above conditions","Total","587765","18019"
"None of the above conditions","Unknown","1236","2"
"Obesity (BMI>40)","Female","9323","273"
"Obesity (BMI>40)","Male","5075","249"
"Obesity (BMI>40)","Total","14416","522"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","36714","2260"
"Other Chronic Diseases","Male","24046","2314"
"Other Chronic Diseases","Total","60837","4574"
"Other Chronic Diseases","Unknown","77","0"
"Smoker","Female","33302","817"
"Smoker","Male","39888","1529"
"Smoker","Total","73272","2346"
"Smoker","Unknown","82","0"
"Total with completed information","Female","338523","9167"
"Total with completed information","Male","272136","10428"
"Total with completed information","Total","611949","19598"
"Total with completed information","Unknown","1290","3"
