"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","160346","6087"
"Any Chronic Condition","Male","125662","6987"
"Any Chronic Condition","Total","286274","13077"
"Any Chronic Condition","Unknown","266","3"
"Any Disability","Female","11801","1587"
"Any Disability","Male","9456","1434"
"Any Disability","Total","21276","3021"
"Any Disability","Unknown","19","0"
"Cardiovascular Disease","Female","29854","3071"
"Cardiovascular Disease","Male","27385","3746"
"Cardiovascular Disease","Total","57273","6819"
"Cardiovascular Disease","Unknown","34","2"
"Chronic Liver Disease","Female","1819","163"
"Chronic Liver Disease","Male","1577","257"
"Chronic Liver Disease","Total","3397","420"
"Chronic Liver Disease","Unknown","1","0"
"Chronic Lung Disease","Female","43275","1738"
"Chronic Lung Disease","Male","27761","1763"
"Chronic Lung Disease","Total","71106","3502"
"Chronic Lung Disease","Unknown","70","1"
"Chronic Renal Disease","Female","6815","1345"
"Chronic Renal Disease","Male","6600","1669"
"Chronic Renal Disease","Total","13421","3016"
"Chronic Renal Disease","Unknown","6","2"
"Currently Pregnant","Female","8779","22"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","8783","22"
"Currently Pregnant","Unknown","4","0"
"Diabetes Mellitus","Female","36341","2519"
"Diabetes Mellitus","Male","30965","3055"
"Diabetes Mellitus","Total","67365","5576"
"Diabetes Mellitus","Unknown","59","2"
"Hypertension/High blood pressure","Female","32438","1660"
"Hypertension/High blood pressure","Male","25379","1829"
"Hypertension/High blood pressure","Total","57879","3489"
"Hypertension/High blood pressure","Unknown","62","0"
"ICU","Female","6345","2682"
"ICU","Male","7999","3559"
"ICU","Total","14367","6244"
"ICU","Unknown","23","3"
"Immunocompromised Condition","Female","9333","550"
"Immunocompromised Condition","Male","5405","612"
"Immunocompromised Condition","Total","14746","1162"
"Immunocompromised Condition","Unknown","8","0"
"Missing/Unknown status on all conditions","Female","363168","1173"
"Missing/Unknown status on all conditions","Male","329985","1327"
"Missing/Unknown status on all conditions","Total","701056","2502"
"Missing/Unknown status on all conditions","Unknown","7903","2"
"None of the above conditions","Female","386415","10347"
"None of the above conditions","Male","305984","11906"
"None of the above conditions","Total","693561","22253"
"None of the above conditions","Unknown","1162","0"
"Obesity (BMI>40)","Female","11896","421"
"Obesity (BMI>40)","Male","6482","387"
"Obesity (BMI>40)","Total","18389","808"
"Obesity (BMI>40)","Unknown","11","0"
"Other Chronic Diseases","Female","38442","2488"
"Other Chronic Diseases","Male","25104","2527"
"Other Chronic Diseases","Total","63599","5015"
"Other Chronic Diseases","Unknown","53","0"
"Smoker","Female","38238","967"
"Smoker","Male","45056","1801"
"Smoker","Total","83347","2768"
"Smoker","Unknown","53","0"
"Total with completed information","Female","400790","11146"
"Total with completed information","Male","316997","12774"
"Total with completed information","Total","718978","23923"
"Total with completed information","Unknown","1191","3"
