"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","122044","4703"
"Any Chronic Condition","Male","97114","5410"
"Any Chronic Condition","Total","219626","10115"
"Any Chronic Condition","Unknown","468","2"
"Any Disability","Female","8944","1298"
"Any Disability","Male","6839","1165"
"Any Disability","Total","15813","2464"
"Any Disability","Unknown","30","1"
"Cardiovascular Disease","Female","25903","2594"
"Cardiovascular Disease","Male","23592","3101"
"Cardiovascular Disease","Total","49567","5696"
"Cardiovascular Disease","Unknown","72","1"
"Chronic Liver Disease","Female","1381","131"
"Chronic Liver Disease","Male","1198","190"
"Chronic Liver Disease","Total","2585","321"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","32046","1318"
"Chronic Lung Disease","Male","20375","1364"
"Chronic Lung Disease","Total","52524","2682"
"Chronic Lung Disease","Unknown","103","0"
"Chronic Renal Disease","Female","5493","1080"
"Chronic Renal Disease","Male","5403","1339"
"Chronic Renal Disease","Total","10914","2419"
"Chronic Renal Disease","Unknown","18","0"
"Currently Pregnant","Female","5231","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5237","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","29320","1930"
"Diabetes Mellitus","Male","25360","2412"
"Diabetes Mellitus","Total","54772","4343"
"Diabetes Mellitus","Unknown","92","1"
"Hypertension/High blood pressure","Female","18966","845"
"Hypertension/High blood pressure","Male","14961","917"
"Hypertension/High blood pressure","Total","34023","1762"
"Hypertension/High blood pressure","Unknown","96","0"
"ICU","Female","4737","1941"
"ICU","Male","6056","2604"
"ICU","Total","10806","4546"
"ICU","Unknown","13","1"
"Immunocompromised Condition","Female","10936","610"
"Immunocompromised Condition","Male","6383","702"
"Immunocompromised Condition","Total","17349","1312"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","200002","842"
"Missing/Unknown status on all conditions","Male","184206","1007"
"Missing/Unknown status on all conditions","Total","391901","1851"
"Missing/Unknown status on all conditions","Unknown","7693","2"
"None of the above conditions","Female","268683","7034"
"None of the above conditions","Male","218271","7941"
"None of the above conditions","Total","488390","14978"
"None of the above conditions","Unknown","1436","3"
"Obesity (BMI>40)","Female","6634","184"
"Obesity (BMI>40)","Male","3603","168"
"Obesity (BMI>40)","Total","10252","352"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","34574","2118"
"Other Chronic Diseases","Male","22787","2168"
"Other Chronic Diseases","Total","57481","4286"
"Other Chronic Diseases","Unknown","120","0"
"Smoker","Female","27858","709"
"Smoker","Male","34357","1358"
"Smoker","Total","62320","2067"
"Smoker","Unknown","105","0"
"Total with completed information","Female","278765","7725"
"Total with completed information","Male","227129","8720"
"Total with completed information","Total","507375","16449"
"Total with completed information","Unknown","1481","4"
