"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","181667","6552"
"Any Chronic Condition","Male","139679","7625"
"Any Chronic Condition","Total","321756","14180"
"Any Chronic Condition","Unknown","410","3"
"Any Disability","Female","13306","1678"
"Any Disability","Male","10868","1591"
"Any Disability","Total","24209","3269"
"Any Disability","Unknown","35","0"
"Cardiovascular Disease","Female","32337","3277"
"Cardiovascular Disease","Male","29582","4035"
"Cardiovascular Disease","Total","61968","7314"
"Cardiovascular Disease","Unknown","49","2"
"Chronic Liver Disease","Female","2086","184"
"Chronic Liver Disease","Male","1774","285"
"Chronic Liver Disease","Total","3862","469"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","49418","1903"
"Chronic Lung Disease","Male","31517","1928"
"Chronic Lung Disease","Total","81055","3831"
"Chronic Lung Disease","Unknown","120","0"
"Chronic Renal Disease","Female","7537","1446"
"Chronic Renal Disease","Male","7343","1839"
"Chronic Renal Disease","Total","14891","3287"
"Chronic Renal Disease","Unknown","11","2"
"Currently Pregnant","Female","11610","27"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","11618","27"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","40189","2698"
"Diabetes Mellitus","Male","33946","3313"
"Diabetes Mellitus","Total","74217","6013"
"Diabetes Mellitus","Unknown","82","2"
"Hypertension/High blood pressure","Female","39170","1949"
"Hypertension/High blood pressure","Male","30569","2179"
"Hypertension/High blood pressure","Total","69839","4128"
"Hypertension/High blood pressure","Unknown","100","0"
"ICU","Female","6916","2897"
"ICU","Male","8748","3890"
"ICU","Total","15695","6789"
"ICU","Unknown","31","2"
"Immunocompromised Condition","Female","9121","544"
"Immunocompromised Condition","Male","5281","604"
"Immunocompromised Condition","Total","14412","1148"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","556250","1340"
"Missing/Unknown status on all conditions","Male","491467","1535"
"Missing/Unknown status on all conditions","Total","1061139","2877"
"Missing/Unknown status on all conditions","Unknown","13422","2"
"None of the above conditions","Female","467548","12100"
"None of the above conditions","Male","363153","14093"
"None of the above conditions","Total","832576","26200"
"None of the above conditions","Unknown","1875","7"
"Obesity (BMI>40)","Female","14357","480"
"Obesity (BMI>40)","Male","7642","455"
"Obesity (BMI>40)","Total","22024","935"
"Obesity (BMI>40)","Unknown","25","0"
"Other Chronic Diseases","Female","40693","2636"
"Other Chronic Diseases","Male","26425","2717"
"Other Chronic Diseases","Total","67184","5353"
"Other Chronic Diseases","Unknown","66","0"
"Smoker","Female","43071","1052"
"Smoker","Male","49808","1986"
"Smoker","Total","92967","3038"
"Smoker","Unknown","88","0"
"Total with completed information","Female","485220","12928"
"Total with completed information","Male","375421","14998"
"Total with completed information","Total","862562","27935"
"Total with completed information","Unknown","1921","9"
