"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","129054","4879"
"Any Chronic Condition","Male","102669","5564"
"Any Chronic Condition","Total","232188","10445"
"Any Chronic Condition","Unknown","465","2"
"Any Disability","Female","9552","1350"
"Any Disability","Male","7332","1204"
"Any Disability","Total","16913","2555"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","26688","2664"
"Cardiovascular Disease","Male","24325","3196"
"Cardiovascular Disease","Total","51083","5860"
"Cardiovascular Disease","Unknown","70","0"
"Chronic Liver Disease","Female","1463","135"
"Chronic Liver Disease","Male","1265","199"
"Chronic Liver Disease","Total","2734","334"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","33993","1366"
"Chronic Lung Disease","Male","21606","1412"
"Chronic Lung Disease","Total","55699","2778"
"Chronic Lung Disease","Unknown","100","0"
"Chronic Renal Disease","Female","5745","1120"
"Chronic Renal Disease","Male","5640","1387"
"Chronic Renal Disease","Total","11401","2507"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5687","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5692","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","30768","2007"
"Diabetes Mellitus","Male","26518","2477"
"Diabetes Mellitus","Total","57378","4485"
"Diabetes Mellitus","Unknown","92","1"
"Hypertension/High blood pressure","Female","22021","980"
"Hypertension/High blood pressure","Male","17393","1033"
"Hypertension/High blood pressure","Total","39509","2013"
"Hypertension/High blood pressure","Unknown","95","0"
"ICU","Female","5043","2023"
"ICU","Male","6415","2705"
"ICU","Total","11469","4729"
"ICU","Unknown","11","1"
"Immunocompromised Condition","Female","10175","591"
"Immunocompromised Condition","Male","5944","675"
"Immunocompromised Condition","Total","16143","1266"
"Immunocompromised Condition","Unknown","24","0"
"Missing/Unknown status on all conditions","Female","209633","854"
"Missing/Unknown status on all conditions","Male","193416","1023"
"Missing/Unknown status on all conditions","Total","410257","1878"
"Missing/Unknown status on all conditions","Unknown","7208","1"
"None of the above conditions","Female","286133","7276"
"None of the above conditions","Male","232246","8179"
"None of the above conditions","Total","519820","15457"
"None of the above conditions","Unknown","1441","2"
"Obesity (BMI>40)","Female","7712","218"
"Obesity (BMI>40)","Male","4193","190"
"Obesity (BMI>40)","Total","11924","408"
"Obesity (BMI>40)","Unknown","19","0"
"Other Chronic Diseases","Female","35384","2185"
"Other Chronic Diseases","Male","23282","2226"
"Other Chronic Diseases","Total","58783","4411"
"Other Chronic Diseases","Unknown","117","0"
"Smoker","Female","29798","746"
"Smoker","Male","36594","1410"
"Smoker","Total","66490","2156"
"Smoker","Unknown","98","0"
"Total with completed information","Female","296604","7961"
"Total with completed information","Male","241365","8955"
"Total with completed information","Total","539459","16919"
"Total with completed information","Unknown","1490","3"
