"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","136280","5034"
"Any Chronic Condition","Male","107856","5755"
"Any Chronic Condition","Total","244605","10791"
"Any Chronic Condition","Unknown","469","2"
"Any Disability","Female","10021","1391"
"Any Disability","Male","7731","1251"
"Any Disability","Total","17776","2642"
"Any Disability","Unknown","24","0"
"Cardiovascular Disease","Female","27494","2702"
"Cardiovascular Disease","Male","25082","3267"
"Cardiovascular Disease","Total","52642","5969"
"Cardiovascular Disease","Unknown","66","0"
"Chronic Liver Disease","Female","1533","136"
"Chronic Liver Disease","Male","1327","207"
"Chronic Liver Disease","Total","2866","343"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","36120","1403"
"Chronic Lung Disease","Male","23128","1460"
"Chronic Lung Disease","Total","59351","2863"
"Chronic Lung Disease","Unknown","103","0"
"Chronic Renal Disease","Female","6015","1141"
"Chronic Renal Disease","Male","5888","1431"
"Chronic Renal Disease","Total","11916","2572"
"Chronic Renal Disease","Unknown","13","0"
"Currently Pregnant","Female","6359","9"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","6364","9"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","32045","2084"
"Diabetes Mellitus","Male","27540","2553"
"Diabetes Mellitus","Total","59681","4639"
"Diabetes Mellitus","Unknown","96","2"
"Hypertension/High blood pressure","Female","24365","1064"
"Hypertension/High blood pressure","Male","19172","1133"
"Hypertension/High blood pressure","Total","43644","2198"
"Hypertension/High blood pressure","Unknown","107","1"
"ICU","Female","5306","2094"
"ICU","Male","6743","2796"
"ICU","Total","12067","4892"
"ICU","Unknown","18","2"
"Immunocompromised Condition","Female","9993","584"
"Immunocompromised Condition","Male","5832","671"
"Immunocompromised Condition","Total","15843","1255"
"Immunocompromised Condition","Unknown","18","0"
"Missing/Unknown status on all conditions","Female","266939","940"
"Missing/Unknown status on all conditions","Male","245287","1101"
"Missing/Unknown status on all conditions","Total","520241","2043"
"Missing/Unknown status on all conditions","Unknown","8015","2"
"None of the above conditions","Female","306720","7641"
"None of the above conditions","Male","246850","8629"
"None of the above conditions","Total","555006","16271"
"None of the above conditions","Unknown","1436","1"
"Obesity (BMI>40)","Female","8593","238"
"Obesity (BMI>40)","Male","4669","209"
"Obesity (BMI>40)","Total","13284","447"
"Obesity (BMI>40)","Unknown","22","0"
"Other Chronic Diseases","Female","36134","2212"
"Other Chronic Diseases","Male","23707","2260"
"Other Chronic Diseases","Total","59955","4473"
"Other Chronic Diseases","Unknown","114","1"
"Smoker","Female","31756","769"
"Smoker","Male","38372","1457"
"Smoker","Total","70228","2226"
"Smoker","Unknown","100","0"
"Total with completed information","Female","318874","8344"
"Total with completed information","Male","257095","9417"
"Total with completed information","Total","577468","17763"
"Total with completed information","Unknown","1499","2"
