"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","119065","4524"
"Any Chronic Condition","Male","94744","5219"
"Any Chronic Condition","Total","214334","9744"
"Any Chronic Condition","Unknown","525","1"
"Any Disability","Female","8636","1252"
"Any Disability","Male","6593","1135"
"Any Disability","Total","15263","2387"
"Any Disability","Unknown","34","0"
"Cardiovascular Disease","Female","25623","2521"
"Cardiovascular Disease","Male","23318","3018"
"Cardiovascular Disease","Total","49017","5539"
"Cardiovascular Disease","Unknown","76","0"
"Chronic Liver Disease","Female","1340","127"
"Chronic Liver Disease","Male","1167","180"
"Chronic Liver Disease","Total","2514","307"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","31280","1278"
"Chronic Lung Disease","Male","19885","1316"
"Chronic Lung Disease","Total","51287","2594"
"Chronic Lung Disease","Unknown","122","0"
"Chronic Renal Disease","Female","5371","1028"
"Chronic Renal Disease","Male","5292","1288"
"Chronic Renal Disease","Total","10683","2316"
"Chronic Renal Disease","Unknown","20","0"
"Currently Pregnant","Female","5083","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5091","6"
"Currently Pregnant","Unknown","8","0"
"Diabetes Mellitus","Female","28681","1842"
"Diabetes Mellitus","Male","24843","2324"
"Diabetes Mellitus","Total","53628","4167"
"Diabetes Mellitus","Unknown","104","1"
"Hypertension/High blood pressure","Female","17542","704"
"Hypertension/High blood pressure","Male","13781","785"
"Hypertension/High blood pressure","Total","31421","1489"
"Hypertension/High blood pressure","Unknown","98","0"
"ICU","Female","4563","1853"
"ICU","Male","5827","2498"
"ICU","Total","10404","4352"
"ICU","Unknown","14","1"
"Immunocompromised Condition","Female","10669","582"
"Immunocompromised Condition","Male","6255","673"
"Immunocompromised Condition","Total","16956","1255"
"Immunocompromised Condition","Unknown","32","0"
"Missing/Unknown status on all conditions","Female","202649","844"
"Missing/Unknown status on all conditions","Male","186262","1034"
"Missing/Unknown status on all conditions","Total","397518","1880"
"Missing/Unknown status on all conditions","Unknown","8607","2"
"None of the above conditions","Female","261845","6836"
"None of the above conditions","Male","212309","7720"
"None of the above conditions","Total","475752","14556"
"None of the above conditions","Unknown","1598","0"
"Obesity (BMI>40)","Female","6113","151"
"Obesity (BMI>40)","Male","3347","144"
"Obesity (BMI>40)","Total","9478","295"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","34121","2082"
"Other Chronic Diseases","Male","22515","2129"
"Other Chronic Diseases","Total","56778","4211"
"Other Chronic Diseases","Unknown","142","0"
"Smoker","Female","27123","665"
"Smoker","Male","33468","1291"
"Smoker","Total","60706","1956"
"Smoker","Unknown","115","0"
"Total with completed information","Female","272146","7525"
"Total with completed information","Male","221370","8500"
"Total with completed information","Total","495170","16026"
"Total with completed information","Unknown","1654","1"
