"symptom date","cases","deaths","hospitalization"
"2021-01-24","0","1","0"
"2020-12-15","0","1","0"
"2021-01-21","0","1","0"
"2021-02-15","0","1","0"
"2021-02-23","0","1","0"
"2021-02-14","0","1","0"
"2020-12-03","0","1","0"
"2020-02-01","2","0","0"
"2020-02-02","1","0","0"
"2020-02-02","2","0","0"
"2020-02-03","1","0","0"
"2020-02-10","1","0","0"
"2020-02-11","1","0","0"
"2020-02-13","1","0","0"
"2020-02-13","1","0","0"
"2020-02-19","1","0","0"
"2020-02-19","1","0","0"
"2020-02-21","1","0","1"
"2020-02-21","1","0","0"
"2020-02-21","1","0","0"
"2020-02-22","1","0","0"
"2020-02-23","1","0","0"
"2020-02-23","1","0","1"
"2020-02-24","1","0","0"
"2020-02-25","2","0","0"
"2020-02-25","1","0","0"
"2020-02-25","1","0","0"
"2020-02-26","1","0","1"
"2020-02-26","1","0","1"
"2020-02-28","2","0","0"
"2020-02-29","1","0","1"
"2020-02-29","1","0","0"
"2020-03-01","1","0","1"
"2020-03-01","1","0","0"
"2020-03-01","1","0","1"
"2020-03-01","1","0","0"
"2020-03-01","6","0","1"
"2020-03-01","3","0","1"
"2020-03-01","1","0","0"
"2020-03-02","1","0","1"
"2020-03-03","1","0","0"
"2020-03-03","1","0","0"
"2020-03-03","3","0","1"
"2020-03-03","1","0","1"
"2020-03-04","3","0","0"
"2020-03-04","1","0","0"
"2020-03-04","2","0","0"
"2020-03-05","3","0","1"
"2020-03-05","1","0","0"
"2020-03-05","3","0","2"
"2020-03-06","4","0","2"
"2020-03-06","2","0","2"
"2020-03-06","1","0","0"
"2020-03-06","2","0","1"
"2020-03-07","5","0","2"
"2020-03-07","3","0","2"
"2020-03-07","4","0","1"
"2020-03-07","1","0","0"
"2020-03-08","2","0","2"
"2020-03-08","1","0","1"
"2020-03-08","1","0","0"
"2020-03-08","1","0","0"
"2020-03-08","2","0","0"
"2020-03-09","1","0","0"
"2020-03-09","9","0","1"
"2020-03-09","1","0","0"
"2020-03-09","4","0","2"
"2020-03-09","3","0","1"
"2020-03-09","3","0","0"
"2020-03-09","1","0","0"
"2020-03-09","1","0","0"
"2020-03-09","1","0","0"
"2020-03-10","1","0","0"
"2020-03-10","6","0","0"
"2020-03-10","1","0","0"
"2020-03-10","1","0","0"
"2020-03-10","12","0","1"
"2020-03-10","2","0","0"
"2020-03-10","1","0","0"
"2020-03-10","1","0","0"
"2020-03-11","5","0","2"
"2020-03-11","1","0","0"
"2020-03-11","2","0","0"
"2020-03-11","9","0","2"
"2020-03-11","2","0","0"
"2020-03-11","1","0","0"
"2020-03-11","1","0","0"
"2020-03-12","1","0","1"
"2020-03-12","9","0","4"
"2020-03-12","3","0","1"
"2020-03-12","1","0","0"
"2020-03-12","1","0","0"
"2020-03-12","1","0","0"
"2020-03-12","6","0","0"
"2020-03-12","6","0","1"
"2020-03-12","1","0","0"
"2020-03-12","2","0","0"
"2020-03-12","1","0","0"
"2020-03-13","1","0","1"
"2020-03-13","1","0","0"
"2020-03-13","2","0","0"
"2020-03-13","12","0","3"
"2020-03-13","1","0","0"
"2020-03-13","1","0","0"
"2020-03-13","1","0","0"
"2020-03-13","10","0","1"
"2020-03-13","4","0","0"
"2020-03-13","1","0","1"
"2020-03-13","2","0","0"
"2020-03-13","1","0","0"
"2020-03-13","1","0","0"
"2020-03-13","1","0","0"
"2020-03-13","1","0","0"
"2020-03-14","2","0","0"
"2020-03-14","9","0","2"
"2020-03-14","1","0","0"
"2020-03-14","3","0","0"
"2020-03-14","1","0","1"
"2020-03-14","9","0","1"
"2020-03-14","3","0","0"
"2020-03-14","1","0","1"
"2020-03-14","1","0","0"
"2020-03-14","3","0","1"
"2020-03-15","1","0","0"
"2020-03-15","1","0","0"
"2020-03-15","18","1","5"
"2020-03-15","6","0","0"
"2020-03-15","1","0","0"
"2020-03-15","1","0","0"
"2020-03-15","9","0","0"
"2020-03-15","4","0","0"
"2020-03-15","1","0","0"
"2020-03-15","2","0","0"
"2020-03-16","1","0","0"
"2020-03-16","1","0","1"
"2020-03-16","31","0","10"
"2020-03-16","5","0","2"
"2020-03-16","22","0","1"
"2020-03-16","7","0","1"
"2020-03-16","2","0","0"
"2020-03-16","5","0","0"
"2020-03-16","1","0","0"
"2020-03-17","2","0","0"
"2020-03-17","29","1","5"
"2020-03-17","7","0","2"
"2020-03-17","1","0","1"
"2020-03-17","1","0","0"
"2020-03-17","1","0","0"
"2020-03-17","1","0","0"
"2020-03-17","17","0","1"
"2020-03-17","9","0","1"
"2020-03-17","1","0","0"
"2020-03-17","1","0","0"
"2020-03-17","1","0","0"
"2020-03-18","1","0","0"
"2020-03-18","1","0","0"
"2020-03-18","1","0","0"
"2020-03-18","39","0","8"
"2020-03-18","7","0","3"
"2020-03-18","1","0","0"
"2020-03-18","15","0","0"
"2020-03-18","6","0","0"
"2020-03-18","2","0","0"
"2020-03-18","1","0","0"
"2020-03-18","2","0","0"
"2020-03-18","3","0","0"
"2020-03-19","1","0","0"
"2020-03-19","31","1","4"
"2020-03-19","2","0","0"
"2020-03-19","2","0","0"
"2020-03-19","2","0","0"
"2020-03-19","2","0","0"
"2020-03-19","13","0","1"
"2020-03-19","7","0","0"
"2020-03-19","2","0","0"
"2020-03-20","1","0","0"
"2020-03-20","3","0","0"
