"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","83456","3025"
"Any Chronic Condition","Male","66354","3477"
"Any Chronic Condition","Total","150370","6505"
"Any Chronic Condition","Unknown","560","3"
"Cardiovascular Disease","Female","21721","1851"
"Cardiovascular Disease","Male","19314","2151"
"Cardiovascular Disease","Total","41145","4002"
"Cardiovascular Disease","Unknown","110","0"
"Chronic Liver Disease","Female","938","81"
"Chronic Liver Disease","Male","837","127"
"Chronic Liver Disease","Total","1781","208"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","22532","871"
"Chronic Lung Disease","Male","14226","876"
"Chronic Lung Disease","Total","36891","1748"
"Chronic Lung Disease","Unknown","133","1"
"Chronic Renal Disease","Female","4095","716"
"Chronic Renal Disease","Male","3935","866"
"Chronic Renal Disease","Total","8056","1582"
"Chronic Renal Disease","Unknown","26","0"
"Currently Pregnant","Female","3685","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3696","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","21644","1254"
"Diabetes Mellitus","Male","18468","1558"
"Diabetes Mellitus","Total","40241","2813"
"Diabetes Mellitus","Unknown","129","1"
"ICU","Female","3451","1298"
"ICU","Male","4496","1766"
"ICU","Total","7964","3066"
"ICU","Unknown","17","2"
"Immunocompromised Condition","Female","7744","361"
"Immunocompromised Condition","Male","4641","440"
"Immunocompromised Condition","Total","12411","801"
"Immunocompromised Condition","Unknown","26","0"
"Missing/Unknown status on all conditions","Female","167453","729"
"Missing/Unknown status on all conditions","Male","151475","859"
"Missing/Unknown status on all conditions","Total","327771","1594"
"Missing/Unknown status on all conditions","Unknown","8843","6"
"Neurologic/Neurodevelopmental","Female","5671","854"
"Neurologic/Neurodevelopmental","Male","4045","755"
"Neurologic/Neurodevelopmental","Total","9758","1610"
"Neurologic/Neurodevelopmental","Unknown","42","1"
"None of the above conditions","Female","187774","3926"
"None of the above conditions","Male","150576","4342"
"None of the above conditions","Total","340009","8275"
"None of the above conditions","Unknown","1659","7"
"Other Chronic Diseases","Female","28285","1619"
"Other Chronic Diseases","Male","18992","1663"
"Other Chronic Diseases","Total","47473","3283"
"Other Chronic Diseases","Unknown","196","1"
"Smoker","Female","19140","421"
"Smoker","Male","23897","829"
"Smoker","Total","43160","1250"
"Smoker","Unknown","123","0"
"Total with completed information","Female","196750","4492"
"Total with completed information","Male","158500","5001"
"Total with completed information","Total","356992","9501"
"Total with completed information","Unknown","1742","8"
