"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","41868","2065"
"Any Chronic Condition","Male","34050","2244"
"Any Chronic Condition","Total","76337","4311"
"Any Chronic Condition","Unknown","419","2"
"Cardiovascular Disease","Female","13378","1338"
"Cardiovascular Disease","Male","11275","1480"
"Cardiovascular Disease","Total","24752","2818"
"Cardiovascular Disease","Unknown","99","0"
"Chronic Liver Disease","Female","523","55"
"Chronic Liver Disease","Male","474","77"
"Chronic Liver Disease","Total","999","132"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","12024","627"
"Chronic Lung Disease","Male","7493","589"
"Chronic Lung Disease","Total","19654","1216"
"Chronic Lung Disease","Unknown","137","0"
"Chronic Renal Disease","Female","2567","513"
"Chronic Renal Disease","Male","2362","612"
"Chronic Renal Disease","Total","4950","1125"
"Chronic Renal Disease","Unknown","21","0"
"Currently Pregnant","Female","2206","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2216","4"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","12548","873"
"Diabetes Mellitus","Male","10372","1041"
"Diabetes Mellitus","Total","23030","1916"
"Diabetes Mellitus","Unknown","110","2"
"ICU","Female","2400","874"
"ICU","Male","3027","1164"
"ICU","Total","5453","2040"
"ICU","Unknown","26","2"
"Immunocompromised Condition","Female","4009","243"
"Immunocompromised Condition","Male","2457","299"
"Immunocompromised Condition","Total","6496","542"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","69760","580"
"Missing/Unknown status on all conditions","Male","65081","687"
"Missing/Unknown status on all conditions","Total","141242","1270"
"Missing/Unknown status on all conditions","Unknown","6401","3"
"Neurologic/Neurodevelopmental","Female","3187","616"
"Neurologic/Neurodevelopmental","Male","2166","532"
"Neurologic/Neurodevelopmental","Total","5385","1148"
"Neurologic/Neurodevelopmental","Unknown","32","0"
"None of the above conditions","Female","97242","2539"
"None of the above conditions","Male","78129","2629"
"None of the above conditions","Total","176719","5168"
"None of the above conditions","Unknown","1348","0"
"Other Chronic Diseases","Female","6713","657"
"Other Chronic Diseases","Male","4291","652"
"Other Chronic Diseases","Total","11055","1309"
"Other Chronic Diseases","Unknown","51","0"
"Smoker","Female","10544","270"
"Smoker","Male","13524","519"
"Smoker","Total","24192","789"
"Smoker","Unknown","124","0"
"Total with completed information","Female","102230","2937"
"Total with completed information","Male","82522","3085"
"Total with completed information","Total","186165","6024"
"Total with completed information","Unknown","1413","2"
