"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","194203","6716"
"Any Chronic Condition","Male","147250","7827"
"Any Chronic Condition","Total","341775","14545"
"Any Chronic Condition","Unknown","322","2"
"Any Disability","Female","14085","1716"
"Any Disability","Male","11584","1626"
"Any Disability","Total","25695","3342"
"Any Disability","Unknown","26","0"
"Cardiovascular Disease","Female","33343","3327"
"Cardiovascular Disease","Male","30595","4112"
"Cardiovascular Disease","Total","63976","7440"
"Cardiovascular Disease","Unknown","38","1"
"Chronic Liver Disease","Female","2213","195"
"Chronic Liver Disease","Male","1859","298"
"Chronic Liver Disease","Total","4073","493"
"Chronic Liver Disease","Unknown","1","0"
"Chronic Lung Disease","Female","52672","1950"
"Chronic Lung Disease","Male","33303","1972"
"Chronic Lung Disease","Total","86065","3922"
"Chronic Lung Disease","Unknown","90","0"
"Chronic Renal Disease","Female","7835","1478"
"Chronic Renal Disease","Male","7594","1886"
"Chronic Renal Disease","Total","15436","3365"
"Chronic Renal Disease","Unknown","7","1"
"Currently Pregnant","Female","14196","27"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","14203","27"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","42176","2743"
"Diabetes Mellitus","Male","35486","3383"
"Diabetes Mellitus","Total","77722","6128"
"Diabetes Mellitus","Unknown","60","2"
"Hypertension/High blood pressure","Female","43476","2043"
"Hypertension/High blood pressure","Male","33557","2287"
"Hypertension/High blood pressure","Total","77111","4330"
"Hypertension/High blood pressure","Unknown","78","0"
"ICU","Female","7110","2974"
"ICU","Male","8998","3991"
"ICU","Total","16137","6967"
"ICU","Unknown","29","2"
"Immunocompromised Condition","Female","8747","524"
"Immunocompromised Condition","Male","5106","587"
"Immunocompromised Condition","Total","13858","1111"
"Immunocompromised Condition","Unknown","5","0"
"Missing/Unknown status on all conditions","Female","568016","1370"
"Missing/Unknown status on all conditions","Male","504623","1560"
"Missing/Unknown status on all conditions","Total","1084590","2932"
"Missing/Unknown status on all conditions","Unknown","11951","2"
"None of the above conditions","Female","502505","12554"
"None of the above conditions","Male","387610","14668"
"None of the above conditions","Total","891777","27222"
"None of the above conditions","Unknown","1662","0"
"Obesity (BMI>40)","Female","15867","497"
"Obesity (BMI>40)","Male","8344","466"
"Obesity (BMI>40)","Total","24232","963"
"Obesity (BMI>40)","Unknown","21","0"
"Other Chronic Diseases","Female","41704","2673"
"Other Chronic Diseases","Male","26961","2788"
"Other Chronic Diseases","Total","68723","5461"
"Other Chronic Diseases","Unknown","58","0"
"Smoker","Female","45519","1087"
"Smoker","Male","52270","2035"
"Smoker","Total","97854","3122"
"Smoker","Unknown","65","0"
"Total with completed information","Female","521436","13385"
"Total with completed information","Male","399894","15566"
"Total with completed information","Total","923025","28953"
"Total with completed information","Unknown","1695","2"
