"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","117645","4465"
"Any Chronic Condition","Male","93603","5151"
"Any Chronic Condition","Total","211791","9617"
"Any Chronic Condition","Unknown","543","1"
"Any Disability","Female","8508","1239"
"Any Disability","Male","6498","1124"
"Any Disability","Total","15039","2363"
"Any Disability","Unknown","33","0"
"Cardiovascular Disease","Female","25482","2497"
"Cardiovascular Disease","Male","23192","2997"
"Cardiovascular Disease","Total","48757","5494"
"Cardiovascular Disease","Unknown","83","0"
"Chronic Liver Disease","Female","1321","125"
"Chronic Liver Disease","Male","1153","180"
"Chronic Liver Disease","Total","2481","305"
"Chronic Liver Disease","Unknown","7","0"
"Chronic Lung Disease","Female","30941","1259"
"Chronic Lung Disease","Male","19671","1303"
"Chronic Lung Disease","Total","50744","2562"
"Chronic Lung Disease","Unknown","132","0"
"Chronic Renal Disease","Female","5321","1015"
"Chronic Renal Disease","Male","5239","1272"
"Chronic Renal Disease","Total","10582","2287"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","5001","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5011","6"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","28402","1811"
"Diabetes Mellitus","Male","24602","2288"
"Diabetes Mellitus","Total","53114","4100"
"Diabetes Mellitus","Unknown","110","1"
"Hypertension/High blood pressure","Female","16923","663"
"Hypertension/High blood pressure","Male","13302","748"
"Hypertension/High blood pressure","Total","30322","1411"
"Hypertension/High blood pressure","Unknown","97","0"
"ICU","Female","4504","1827"
"ICU","Male","5770","2468"
"ICU","Total","10289","4296"
"ICU","Unknown","15","1"
"Immunocompromised Condition","Female","10543","571"
"Immunocompromised Condition","Male","6195","664"
"Immunocompromised Condition","Total","16768","1235"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","203549","852"
"Missing/Unknown status on all conditions","Male","186853","1044"
"Missing/Unknown status on all conditions","Total","399271","1898"
"Missing/Unknown status on all conditions","Unknown","8869","2"
"None of the above conditions","Female","258683","6759"
"None of the above conditions","Male","209679","7625"
"None of the above conditions","Total","470013","14384"
"None of the above conditions","Unknown","1651","0"
"Obesity (BMI>40)","Female","5893","140"
"Obesity (BMI>40)","Male","3195","137"
"Obesity (BMI>40)","Total","9106","277"
"Obesity (BMI>40)","Unknown","18","0"
"Other Chronic Diseases","Female","33889","2061"
"Other Chronic Diseases","Male","22347","2105"
"Other Chronic Diseases","Total","56385","4166"
"Other Chronic Diseases","Unknown","149","0"
"Smoker","Female","26777","651"
"Smoker","Male","33047","1267"
"Smoker","Total","59942","1918"
"Smoker","Unknown","118","0"
"Total with completed information","Female","269021","7460"
"Total with completed information","Male","218782","8406"
"Total with completed information","Total","489513","15867"
"Total with completed information","Unknown","1710","1"
