"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","75670","2796"
"Any Chronic Condition","Male","60306","3130"
"Any Chronic Condition","Total","136462","5926"
"Any Chronic Condition","Unknown","486","0"
"Cardiovascular Disease","Female","20337","1728"
"Cardiovascular Disease","Male","17886","1967"
"Cardiovascular Disease","Total","38319","3695"
"Cardiovascular Disease","Unknown","96","0"
"Chronic Liver Disease","Female","827","71"
"Chronic Liver Disease","Male","754","114"
"Chronic Liver Disease","Total","1586","185"
"Chronic Liver Disease","Unknown","5","0"
"Chronic Lung Disease","Female","20152","792"
"Chronic Lung Disease","Male","12718","793"
"Chronic Lung Disease","Total","32995","1585"
"Chronic Lung Disease","Unknown","125","0"
"Chronic Renal Disease","Female","3737","658"
"Chronic Renal Disease","Male","3560","784"
"Chronic Renal Disease","Total","7319","1442"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","3354","5"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","3361","5"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","19460","1141"
"Diabetes Mellitus","Male","16616","1391"
"Diabetes Mellitus","Total","36189","2532"
"Diabetes Mellitus","Unknown","113","0"
"ICU","Female","3245","1186"
"ICU","Male","4197","1602"
"ICU","Total","7457","2788"
"ICU","Unknown","15","0"
"Immunocompromised Condition","Female","6883","330"
"Immunocompromised Condition","Male","4184","386"
"Immunocompromised Condition","Total","11092","716"
"Immunocompromised Condition","Unknown","25","0"
"Missing/Unknown status on all conditions","Female","132563","681"
"Missing/Unknown status on all conditions","Male","121739","788"
"Missing/Unknown status on all conditions","Total","261461","1473"
"Missing/Unknown status on all conditions","Unknown","7159","4"
"Neurologic/Neurodevelopmental","Female","4929","804"
"Neurologic/Neurodevelopmental","Male","3439","686"
"Neurologic/Neurodevelopmental","Total","8398","1490"
"Neurologic/Neurodevelopmental","Unknown","30","0"
"None of the above conditions","Female","168260","3522"
"None of the above conditions","Male","135524","3777"
"None of the above conditions","Total","305276","7301"
"None of the above conditions","Unknown","1492","2"
"Other Chronic Diseases","Female","26721","1537"
"Other Chronic Diseases","Male","18135","1545"
"Other Chronic Diseases","Total","45026","3082"
"Other Chronic Diseases","Unknown","170","0"
"Smoker","Female","17197","376"
"Smoker","Male","21617","740"
"Smoker","Total","38920","1116"
"Smoker","Unknown","106","0"
"Total with completed information","Female","176347","4038"
"Total with completed information","Male","142634","4378"
"Total with completed information","Total","320538","8418"
"Total with completed information","Unknown","1557","2"
