"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","120405","4582"
"Any Chronic Condition","Male","95778","5282"
"Any Chronic Condition","Total","216638","9866"
"Any Chronic Condition","Unknown","455","2"
"Any Disability","Female","8760","1267"
"Any Disability","Male","6698","1148"
"Any Disability","Total","15487","2416"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","25733","2550"
"Cardiovascular Disease","Male","23439","3046"
"Cardiovascular Disease","Total","49241","5597"
"Cardiovascular Disease","Unknown","69","1"
"Chronic Liver Disease","Female","1358","129"
"Chronic Liver Disease","Male","1174","182"
"Chronic Liver Disease","Total","2538","311"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","31635","1288"
"Chronic Lung Disease","Male","20077","1334"
"Chronic Lung Disease","Total","51815","2622"
"Chronic Lung Disease","Unknown","103","0"
"Chronic Renal Disease","Female","5420","1042"
"Chronic Renal Disease","Male","5334","1303"
"Chronic Renal Disease","Total","10772","2345"
"Chronic Renal Disease","Unknown","18","0"
"Currently Pregnant","Female","5152","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5158","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","28968","1874"
"Diabetes Mellitus","Male","25078","2356"
"Diabetes Mellitus","Total","54134","4231"
"Diabetes Mellitus","Unknown","88","1"
"Hypertension/High blood pressure","Female","18164","748"
"Hypertension/High blood pressure","Male","14288","832"
"Hypertension/High blood pressure","Total","32539","1580"
"Hypertension/High blood pressure","Unknown","87","0"
"ICU","Female","4626","1876"
"ICU","Male","5907","2528"
"ICU","Total","10547","4405"
"ICU","Unknown","14","1"
"Immunocompromised Condition","Female","10782","591"
"Immunocompromised Condition","Male","6311","686"
"Immunocompromised Condition","Total","17122","1277"
"Immunocompromised Condition","Unknown","29","0"
"Missing/Unknown status on all conditions","Female","201987","849"
"Missing/Unknown status on all conditions","Male","185810","1028"
"Missing/Unknown status on all conditions","Total","395662","1879"
"Missing/Unknown status on all conditions","Unknown","7865","2"
"None of the above conditions","Female","264947","6913"
"None of the above conditions","Male","214971","7807"
"None of the above conditions","Total","481340","14722"
"None of the above conditions","Unknown","1422","2"
"Obesity (BMI>40)","Female","6355","166"
"Obesity (BMI>40)","Male","3442","153"
"Obesity (BMI>40)","Total","9812","319"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","34312","2094"
"Other Chronic Diseases","Male","22620","2140"
"Other Chronic Diseases","Total","57048","4234"
"Other Chronic Diseases","Unknown","116","0"
"Smoker","Female","27435","679"
"Smoker","Male","33867","1310"
"Smoker","Total","61404","1989"
"Smoker","Unknown","102","0"
"Total with completed information","Female","275165","7604"
"Total with completed information","Male","223961","8583"
"Total with completed information","Total","500593","16190"
"Total with completed information","Unknown","1467","3"
