"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","41128","2031"
"Any Chronic Condition","Male","33404","2200"
"Any Chronic Condition","Total","74950","4233"
"Any Chronic Condition","Unknown","418","2"
"Cardiovascular Disease","Female","13136","1315"
"Cardiovascular Disease","Male","11065","1460"
"Cardiovascular Disease","Total","24300","2775"
"Cardiovascular Disease","Unknown","99","0"
"Chronic Liver Disease","Female","517","55"
"Chronic Liver Disease","Male","461","71"
"Chronic Liver Disease","Total","980","126"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","11797","621"
"Chronic Lung Disease","Male","7360","579"
"Chronic Lung Disease","Total","19293","1200"
"Chronic Lung Disease","Unknown","136","0"
"Chronic Renal Disease","Female","2520","506"
"Chronic Renal Disease","Male","2321","601"
"Chronic Renal Disease","Total","4863","1107"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2175","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2185","4"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","12351","856"
"Diabetes Mellitus","Male","10200","1018"
"Diabetes Mellitus","Total","22663","1876"
"Diabetes Mellitus","Unknown","112","2"
"ICU","Female","2365","862"
"ICU","Male","2979","1142"
"ICU","Total","5370","2006"
"ICU","Unknown","26","2"
"Immunocompromised Condition","Female","3937","242"
"Immunocompromised Condition","Male","2420","287"
"Immunocompromised Condition","Total","6386","529"
"Immunocompromised Condition","Unknown","29","0"
"Missing/Unknown status on all conditions","Female","69596","579"
"Missing/Unknown status on all conditions","Male","64854","685"
"Missing/Unknown status on all conditions","Total","141060","1266"
"Missing/Unknown status on all conditions","Unknown","6610","2"
"Neurologic/Neurodevelopmental","Female","3148","608"
"Neurologic/Neurodevelopmental","Male","2126","524"
"Neurologic/Neurodevelopmental","Total","5306","1132"
"Neurologic/Neurodevelopmental","Unknown","32","0"
"None of the above conditions","Female","95317","2491"
"None of the above conditions","Male","76620","2586"
"None of the above conditions","Total","173278","5077"
"None of the above conditions","Unknown","1341","0"
"Other Chronic Diseases","Female","6619","646"
"Other Chronic Diseases","Male","4215","644"
"Other Chronic Diseases","Total","10884","1290"
"Other Chronic Diseases","Unknown","50","0"
"Smoker","Female","10330","266"
"Smoker","Male","13251","508"
"Smoker","Total","23705","774"
"Smoker","Unknown","124","0"
"Total with completed information","Female","100275","2887"
"Total with completed information","Male","80972","3037"
"Total with completed information","Total","182654","5926"
"Total with completed information","Unknown","1407","2"
