"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","49263","2336"
"Any Chronic Condition","Male","40353","2582"
"Any Chronic Condition","Total","90038","4921"
"Any Chronic Condition","Unknown","422","3"
"Cardiovascular Disease","Female","15638","1511"
"Cardiovascular Disease","Male","13322","1696"
"Cardiovascular Disease","Total","29058","3208"
"Cardiovascular Disease","Unknown","98","1"
"Chronic Liver Disease","Female","623","65"
"Chronic Liver Disease","Male","553","93"
"Chronic Liver Disease","Total","1181","158"
"Chronic Liver Disease","Unknown","5","0"
"Chronic Lung Disease","Female","14139","692"
"Chronic Lung Disease","Male","8923","677"
"Chronic Lung Disease","Total","23200","1370"
"Chronic Lung Disease","Unknown","138","1"
"Chronic Renal Disease","Female","2921","585"
"Chronic Renal Disease","Male","2680","693"
"Chronic Renal Disease","Total","5623","1278"
"Chronic Renal Disease","Unknown","22","0"
"Currently Pregnant","Female","2542","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2552","4"
"Currently Pregnant","Unknown","10","0"
"Diabetes Mellitus","Female","14502","984"
"Diabetes Mellitus","Male","12137","1201"
"Diabetes Mellitus","Total","26750","2188"
"Diabetes Mellitus","Unknown","111","3"
"ICU","Female","2686","1006"
"ICU","Male","3430","1368"
"ICU","Total","6138","2378"
"ICU","Unknown","22","4"
"Immunocompromised Condition","Female","4714","283"
"Immunocompromised Condition","Male","2929","347"
"Immunocompromised Condition","Total","7669","630"
"Immunocompromised Condition","Unknown","26","0"
"Missing/Unknown status on all conditions","Female","76014","632"
"Missing/Unknown status on all conditions","Male","71978","727"
"Missing/Unknown status on all conditions","Total","153656","1363"
"Missing/Unknown status on all conditions","Unknown","5664","4"
"Neurologic/Neurodevelopmental","Female","3650","683"
"Neurologic/Neurodevelopmental","Male","2496","594"
"Neurologic/Neurodevelopmental","Total","6176","1277"
"Neurologic/Neurodevelopmental","Unknown","30","0"
"None of the above conditions","Female","116780","2915"
"None of the above conditions","Male","94242","3069"
"None of the above conditions","Total","212387","5985"
"None of the above conditions","Unknown","1365","1"
"Other Chronic Diseases","Female","7769","737"
"Other Chronic Diseases","Male","4965","728"
"Other Chronic Diseases","Total","12787","1466"
"Other Chronic Diseases","Unknown","53","1"
"Smoker","Female","12554","309"
"Smoker","Male","16138","619"
"Smoker","Total","28809","928"
"Smoker","Unknown","117","0"
"Total with completed information","Female","122060","3340"
"Total with completed information","Male","98913","3557"
"Total with completed information","Total","222398","6901"
"Total with completed information","Unknown","1425","4"
