"","province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"1","黑龙江省","city","七台河","11",NA,"0","0","0",NA
"2","海南省","city","万宁","12",NA,"0","0","0",NA
"3","重庆市","city","万州区","78",NA,"0","1","6",NA
"4","重庆市","city","万盛经开区","1",NA,"0","0","0",NA
"5","海南省","city","三亚","37",NA,"0","1","9",NA
"6","福建省","city","三明","12",NA,"0","0","1",NA
"7","河南省","city","三门峡","7",NA,"0","0","3",NA
"8","江西省","city","上饶","92",NA,"0","0","5",NA
"9","天津市","city","东丽区","4",NA,"0","0","0",NA
"10","北京市","city","东城区","8",NA,"0","0","0",NA
"11","海南省","city","东方","3",NA,"0","0","0",NA
"12","广东省","city","东莞","56",NA,"0","0","1",NA
"13","重庆市","city","两江新区","16",NA,"0","0","0",NA
"14","浙江省","city","丽水","17",NA,"0","0","5",NA
"15","云南省","city","丽江","7",NA,"0","0","1",NA
"16","宁夏回族自治区","city","中卫","3",NA,"0","0","0",NA
"17","广东省","city","中山","46",NA,"0","0","11",NA
"18","北京市","city","丰台区","26",NA,"0","0","0",NA
"19","重庆市","city","丰都县","9",NA,"0","0","1",NA
"20","甘肃省","city","临夏","3",NA,"0","0","2",NA
"21","山西省","city","临汾","2",NA,"0","0","1",NA
"22","山东省","city","临沂","40",NA,"0","0","3",NA
"23","云南省","city","临沧","1",NA,"0","0","0",NA
"24","海南省","city","临高","5",NA,"0","0","0",NA
"25","辽宁省","city","丹东","7",NA,"0","0","1",NA
"26","内蒙古自治区","city","乌兰察布","3",NA,"0","0","0",NA
"27","内蒙古自治区","city","乌海市","2",NA,"0","0","0",NA
"28","新疆维吾尔自治区","city","乌鲁木齐","19",NA,"0","0","0",NA
"29","海南省","city","乐东","1",NA,"0","0","0",NA
"30","四川省","city","乐山","3",NA,"0","0","0",NA
"31","江西省","city","九江","97",NA,"0","0","5",NA
"32","重庆市","city","九龙坡区","19",NA,"0","1","1",NA
"33","重庆市","city","云阳县","20",NA,"0","0","7",NA
"34","安徽省","city","亳州","81",NA,"0","0","5",NA
"35","湖北省","city","仙桃","359",NA,"0","5","14",NA
"36","新疆维吾尔自治区","city","伊犁州","9",NA,"0","0","0",NA
"37","广东省","city","佛山","64",NA,"0","0","4",NA
"38","黑龙江省","city","佳木斯","13",NA,"0","0","1",NA
"39","海南省","city","保亭","2",NA,"0","0","0",NA
"40","河北省","city","保定","18",NA,"0","0","8",NA
"41","云南省","city","保山","9",NA,"0","0","0",NA
"42","河南省","city","信阳","192",NA,"0","0","24",NA
"43","海南省","city","儋州","11",NA,"0","0","0",NA
"44","吉林省","city","公主岭","6",NA,"0","0","1",NA
"45","安徽省","city","六安","51",NA,"0","0","2",NA
"46","贵州省","city","六盘水","9",NA,"0","1","0",NA
"47","甘肃省","city","兰州","33",NA,"0","1","5",NA
"48","内蒙古自治区","city","兴安盟","1",NA,"0","0","0",NA
"49","新疆维吾尔自治区","city","兵团第七师","1",NA,"0","0","0",NA
"50","新疆维吾尔自治区","city","兵团第九师","4",NA,"0","0","0",NA
"51","新疆维吾尔自治区","city","兵团第八师石河子市","1",NA,"0","0","0",NA
"52","新疆维吾尔自治区","city","兵团第六师五家渠市","1",NA,"0","0","0",NA
"53","新疆维吾尔自治区","city","兵团第十二师","1",NA,"0","0","0",NA
"54","四川省","city","内江","17",NA,"0","0","2",NA
"55","四川省","city","凉山州","9",NA,"0","0","0",NA
"56","内蒙古自治区","city","包头","10",NA,"0","0","0",NA
"57","广西壮族自治区","city","北海","32",NA,"0","0","2",NA
"58","天津市","city","北辰区","1",NA,"0","0","0",NA
"59","湖北省","city","十堰","438",NA,"0","0","40",NA
"60","江苏省","city","南京","65",NA,"0","0","20",NA
"61","四川省","city","南充","31",NA,"0","0","2",NA
"62","广西壮族自治区","city","南宁","32",NA,"0","0","0",NA
"63","重庆市","city","南岸区","8",NA,"0","0","0",NA
"64","福建省","city","南平","14",NA,"0","0","1",NA
"65","天津市","city","南开区","3",NA,"0","0","0",NA
"66","江西省","city","南昌","168",NA,"0","0","20",NA
"67","江苏省","city","南通","31",NA,"0","0","2",NA
"68","河南省","city","南阳","128",NA,"0","2","16",NA
"69","福建省","city","厦门","25",NA,"0","0","2",NA
"70","黑龙江省","city","双鸭山","36",NA,"0","2","1",NA
"71","浙江省","city","台州","133",NA,"0","0","25",NA
"72","重庆市","city","合川区","16",NA,"0","0","1",NA
"73","安徽省","city","合肥","128",NA,"0","0","11",NA
"74","江西省","city","吉安","17",NA,"0","0","1",NA
"75","吉林省","city","吉林市","5",NA,"0","0","2",NA
"76","新疆维吾尔自治区","city","吐鲁番","1",NA,"0","0","0",NA
"77","山西省","city","吕梁","6",NA,"0","0","3",NA
"78","宁夏回族自治区","city","吴忠","9",NA,"0","0","0",NA
"79","河南省","city","周口","62",NA,"0","0","10",NA
"80","内蒙古自治区","city","呼伦贝尔","5",NA,"0","0","1",NA
"81","内蒙古自治区","city","呼和浩特","7",NA,"0","0","0",NA
"82","天津市","city","和平区","6",NA,"0","0","0",NA
"83","湖北省","city","咸宁","476",NA,"0","2","16",NA
"84","陕西省","city","咸阳","16",NA,"0","0","2",NA
