"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","42621","2094"
"Any Chronic Condition","Male","34708","2279"
"Any Chronic Condition","Total","77751","4375"
"Any Chronic Condition","Unknown","422","2"
"Cardiovascular Disease","Female","13594","1355"
"Cardiovascular Disease","Male","11505","1504"
"Cardiovascular Disease","Total","25195","2859"
"Cardiovascular Disease","Unknown","96","0"
"Chronic Liver Disease","Female","531","56"
"Chronic Liver Disease","Male","476","79"
"Chronic Liver Disease","Total","1009","135"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","12229","639"
"Chronic Lung Disease","Male","7627","600"
"Chronic Lung Disease","Total","19994","1239"
"Chronic Lung Disease","Unknown","138","0"
"Chronic Renal Disease","Female","2590","520"
"Chronic Renal Disease","Male","2396","616"
"Chronic Renal Disease","Total","5006","1136"
"Chronic Renal Disease","Unknown","20","0"
"Currently Pregnant","Female","2243","4"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","2255","4"
"Currently Pregnant","Unknown","12","0"
"Diabetes Mellitus","Female","12725","882"
"Diabetes Mellitus","Male","10551","1059"
"Diabetes Mellitus","Total","23387","1943"
"Diabetes Mellitus","Unknown","111","2"
"ICU","Female","2411","885"
"ICU","Male","3077","1186"
"ICU","Total","5514","2073"
"ICU","Unknown","26","2"
"Immunocompromised Condition","Female","4070","250"
"Immunocompromised Condition","Male","2514","301"
"Immunocompromised Condition","Total","6614","551"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","70283","592"
"Missing/Unknown status on all conditions","Male","65766","692"
"Missing/Unknown status on all conditions","Total","142329","1287"
"Missing/Unknown status on all conditions","Unknown","6280","3"
"Neurologic/Neurodevelopmental","Female","3222","617"
"Neurologic/Neurodevelopmental","Male","2192","536"
"Neurologic/Neurodevelopmental","Total","5445","1153"
"Neurologic/Neurodevelopmental","Unknown","31","0"
"None of the above conditions","Female","99364","2590"
"None of the above conditions","Male","79800","2694"
"None of the above conditions","Total","180506","5284"
"None of the above conditions","Unknown","1342","0"
"Other Chronic Diseases","Female","6804","662"
"Other Chronic Diseases","Male","4364","662"
"Other Chronic Diseases","Total","11217","1324"
"Other Chronic Diseases","Unknown","49","0"
"Smoker","Female","10764","274"
"Smoker","Male","13800","528"
"Smoker","Total","24690","802"
"Smoker","Unknown","126","0"
"Total with completed information","Female","104358","2990"
"Total with completed information","Male","84218","3150"
"Total with completed information","Total","189982","6142"
"Total with completed information","Unknown","1406","2"
