"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","174001","6269"
"Any Chronic Condition","Male","133848","7216"
"Any Chronic Condition","Total","308198","13491"
"Any Chronic Condition","Unknown","349","6"
"Any Disability","Female","12597","1629"
"Any Disability","Male","10206","1505"
"Any Disability","Total","22826","3135"
"Any Disability","Unknown","23","1"
"Cardiovascular Disease","Female","31413","3167"
"Cardiovascular Disease","Male","28665","3854"
"Cardiovascular Disease","Total","60124","7025"
"Cardiovascular Disease","Unknown","46","4"
"Chronic Liver Disease","Female","1972","171"
"Chronic Liver Disease","Male","1685","262"
"Chronic Liver Disease","Total","3660","434"
"Chronic Liver Disease","Unknown","3","1"
"Chronic Lung Disease","Female","47074","1806"
"Chronic Lung Disease","Male","30033","1818"
"Chronic Lung Disease","Total","77204","3626"
"Chronic Lung Disease","Unknown","97","2"
"Chronic Renal Disease","Female","7234","1392"
"Chronic Renal Disease","Male","7018","1731"
"Chronic Renal Disease","Total","14261","3124"
"Chronic Renal Disease","Unknown","9","1"
"Currently Pregnant","Female","10948","23"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","10955","23"
"Currently Pregnant","Unknown","7","0"
"Diabetes Mellitus","Female","38743","2599"
"Diabetes Mellitus","Male","32672","3146"
"Diabetes Mellitus","Total","71485","5747"
"Diabetes Mellitus","Unknown","70","2"
"Hypertension/High blood pressure","Female","36210","1778"
"Hypertension/High blood pressure","Male","28089","1949"
"Hypertension/High blood pressure","Total","64380","3730"
"Hypertension/High blood pressure","Unknown","81","3"
"ICU","Female","6644","2782"
"ICU","Male","8367","3672"
"ICU","Total","15040","6456"
"ICU","Unknown","29","2"
"Immunocompromised Condition","Female","9425","549"
"Immunocompromised Condition","Male","5408","609"
"Immunocompromised Condition","Total","14845","1158"
"Immunocompromised Condition","Unknown","12","0"
"Missing/Unknown status on all conditions","Female","549020","1241"
"Missing/Unknown status on all conditions","Male","484058","1420"
"Missing/Unknown status on all conditions","Total","1046089","2663"
"Missing/Unknown status on all conditions","Unknown","13011","2"
"None of the above conditions","Female","445107","10955"
"None of the above conditions","Male","345365","12639"
"None of the above conditions","Total","792091","23604"
"None of the above conditions","Unknown","1619","10"
"Obesity (BMI>40)","Female","13308","444"
"Obesity (BMI>40)","Male","7119","406"
"Obesity (BMI>40)","Total","20446","850"
"Obesity (BMI>40)","Unknown","19","0"
"Other Chronic Diseases","Female","39887","2556"
"Other Chronic Diseases","Male","25877","2592"
"Other Chronic Diseases","Total","65822","5148"
"Other Chronic Diseases","Unknown","58","0"
"Smoker","Female","41313","1005"
"Smoker","Male","47920","1870"
"Smoker","Total","89309","2876"
"Smoker","Unknown","76","1"
"Total with completed information","Female","462415","11762"
"Total with completed information","Male","357510","13524"
"Total with completed information","Total","821588","25299"
"Total with completed information","Unknown","1663","13"
