"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","120772","4602"
"Any Chronic Condition","Male","96106","5308"
"Any Chronic Condition","Total","217336","9912"
"Any Chronic Condition","Unknown","458","2"
"Any Disability","Female","8805","1271"
"Any Disability","Male","6729","1152"
"Any Disability","Total","15564","2424"
"Any Disability","Unknown","30","1"
"Cardiovascular Disease","Female","25764","2561"
"Cardiovascular Disease","Male","23472","3058"
"Cardiovascular Disease","Total","49305","5620"
"Cardiovascular Disease","Unknown","69","1"
"Chronic Liver Disease","Female","1363","129"
"Chronic Liver Disease","Male","1181","182"
"Chronic Liver Disease","Total","2550","311"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","31725","1293"
"Chronic Lung Disease","Male","20152","1339"
"Chronic Lung Disease","Total","51980","2632"
"Chronic Lung Disease","Unknown","103","0"
"Chronic Renal Disease","Female","5435","1052"
"Chronic Renal Disease","Male","5353","1311"
"Chronic Renal Disease","Total","10807","2363"
"Chronic Renal Disease","Unknown","19","0"
"Currently Pregnant","Female","5175","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5181","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","29048","1886"
"Diabetes Mellitus","Male","25134","2369"
"Diabetes Mellitus","Total","54271","4256"
"Diabetes Mellitus","Unknown","89","1"
"Hypertension/High blood pressure","Female","18333","764"
"Hypertension/High blood pressure","Male","14457","851"
"Hypertension/High blood pressure","Total","32878","1615"
"Hypertension/High blood pressure","Unknown","88","0"
"ICU","Female","4648","1888"
"ICU","Male","5943","2547"
"ICU","Total","10605","4436"
"ICU","Unknown","14","1"
"Immunocompromised Condition","Female","10812","597"
"Immunocompromised Condition","Male","6326","689"
"Immunocompromised Condition","Total","17168","1286"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","201479","846"
"Missing/Unknown status on all conditions","Male","185426","1020"
"Missing/Unknown status on all conditions","Total","394734","1868"
"Missing/Unknown status on all conditions","Unknown","7829","2"
"None of the above conditions","Female","265819","6934"
"None of the above conditions","Male","215759","7831"
"None of the above conditions","Total","483002","14767"
"None of the above conditions","Unknown","1424","2"
"Obesity (BMI>40)","Female","6417","169"
"Obesity (BMI>40)","Male","3482","158"
"Obesity (BMI>40)","Total","9914","327"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","34340","2096"
"Other Chronic Diseases","Male","22646","2146"
"Other Chronic Diseases","Total","57104","4242"
"Other Chronic Diseases","Unknown","118","0"
"Smoker","Female","27520","684"
"Smoker","Male","33988","1322"
"Smoker","Total","61610","2006"
"Smoker","Unknown","102","0"
"Total with completed information","Female","275978","7624"
"Total with completed information","Male","224713","8608"
"Total with completed information","Total","502160","16235"
"Total with completed information","Unknown","1469","3"
