"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","132430","4934"
"Any Chronic Condition","Male","105121","5641"
"Any Chronic Condition","Total","238030","10577"
"Any Chronic Condition","Unknown","479","2"
"Any Disability","Female","9765","1362"
"Any Disability","Male","7515","1218"
"Any Disability","Total","17309","2581"
"Any Disability","Unknown","29","1"
"Cardiovascular Disease","Female","27059","2681"
"Cardiovascular Disease","Male","24681","3231"
"Cardiovascular Disease","Total","51812","5912"
"Cardiovascular Disease","Unknown","72","0"
"Chronic Liver Disease","Female","1503","135"
"Chronic Liver Disease","Male","1299","204"
"Chronic Liver Disease","Total","2808","339"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","34946","1380"
"Chronic Lung Disease","Male","22312","1431"
"Chronic Lung Disease","Total","57363","2811"
"Chronic Lung Disease","Unknown","105","0"
"Chronic Renal Disease","Female","5872","1127"
"Chronic Renal Disease","Male","5745","1406"
"Chronic Renal Disease","Total","11633","2533"
"Chronic Renal Disease","Unknown","16","0"
"Currently Pregnant","Female","5971","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5976","6"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","31379","2034"
"Diabetes Mellitus","Male","27011","2509"
"Diabetes Mellitus","Total","58485","4544"
"Diabetes Mellitus","Unknown","95","1"
"Hypertension/High blood pressure","Female","23157","1012"
"Hypertension/High blood pressure","Male","18239","1076"
"Hypertension/High blood pressure","Total","41497","2088"
"Hypertension/High blood pressure","Unknown","101","0"
"ICU","Female","5142","2051"
"ICU","Male","6557","2744"
"ICU","Total","11711","4796"
"ICU","Unknown","12","1"
"Immunocompromised Condition","Female","10067","588"
"Immunocompromised Condition","Male","5878","673"
"Immunocompromised Condition","Total","15968","1261"
"Immunocompromised Condition","Unknown","23","0"
"Missing/Unknown status on all conditions","Female","230137","878"
"Missing/Unknown status on all conditions","Male","211758","1046"
"Missing/Unknown status on all conditions","Total","449523","1928"
"Missing/Unknown status on all conditions","Unknown","7628","4"
"None of the above conditions","Female","295222","7364"
"None of the above conditions","Male","238847","8316"
"None of the above conditions","Total","535556","15682"
"None of the above conditions","Unknown","1487","2"
"Obesity (BMI>40)","Female","8108","226"
"Obesity (BMI>40)","Male","4409","196"
"Obesity (BMI>40)","Total","12537","422"
"Obesity (BMI>40)","Unknown","20","0"
"Other Chronic Diseases","Female","35728","2201"
"Other Chronic Diseases","Male","23476","2247"
"Other Chronic Diseases","Total","59322","4448"
"Other Chronic Diseases","Unknown","118","0"
"Smoker","Female","30703","754"
"Smoker","Male","37477","1439"
"Smoker","Total","68282","2193"
"Smoker","Unknown","102","0"
"Total with completed information","Female","306373","8057"
"Total with completed information","Male","248370","9099"
"Total with completed information","Total","556283","17159"
"Total with completed information","Unknown","1540","3"
