"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","166551","6145"
"Any Chronic Condition","Male","129022","7062"
"Any Chronic Condition","Total","295877","13211"
"Any Chronic Condition","Unknown","304","4"
"Any Disability","Female","12094","1605"
"Any Disability","Male","9721","1461"
"Any Disability","Total","21836","3066"
"Any Disability","Unknown","21","0"
"Cardiovascular Disease","Female","30527","3103"
"Cardiovascular Disease","Male","27858","3781"
"Cardiovascular Disease","Total","58423","6887"
"Cardiovascular Disease","Unknown","38","3"
"Chronic Liver Disease","Female","1869","166"
"Chronic Liver Disease","Male","1620","257"
"Chronic Liver Disease","Total","3490","423"
"Chronic Liver Disease","Unknown","1","0"
"Chronic Lung Disease","Female","44957","1751"
"Chronic Lung Disease","Male","28684","1779"
"Chronic Lung Disease","Total","73722","3531"
"Chronic Lung Disease","Unknown","81","1"
"Chronic Renal Disease","Female","6981","1358"
"Chronic Renal Disease","Male","6748","1683"
"Chronic Renal Disease","Total","13736","3043"
"Chronic Renal Disease","Unknown","7","2"
"Currently Pregnant","Female","9876","23"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","9882","23"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","37396","2549"
"Diabetes Mellitus","Male","31652","3084"
"Diabetes Mellitus","Total","69111","5635"
"Diabetes Mellitus","Unknown","63","2"
"Hypertension/High blood pressure","Female","34096","1692"
"Hypertension/High blood pressure","Male","26448","1862"
"Hypertension/High blood pressure","Total","60619","3554"
"Hypertension/High blood pressure","Unknown","75","0"
"ICU","Female","6449","2711"
"ICU","Male","8138","3601"
"ICU","Total","14616","6315"
"ICU","Unknown","29","3"
"Immunocompromised Condition","Female","9377","550"
"Immunocompromised Condition","Male","5405","610"
"Immunocompromised Condition","Total","14792","1160"
"Immunocompromised Condition","Unknown","10","0"
"Missing/Unknown status on all conditions","Female","458082","1182"
"Missing/Unknown status on all conditions","Male","404079","1333"
"Missing/Unknown status on all conditions","Total","872389","2517"
"Missing/Unknown status on all conditions","Unknown","10228","2"
"None of the above conditions","Female","413124","10486"
"None of the above conditions","Male","323371","12067"
"None of the above conditions","Total","737873","22555"
"None of the above conditions","Unknown","1378","2"
"Obesity (BMI>40)","Female","12551","429"
"Obesity (BMI>40)","Male","6732","395"
"Obesity (BMI>40)","Total","19296","824"
"Obesity (BMI>40)","Unknown","13","0"
"Other Chronic Diseases","Female","39074","2511"
"Other Chronic Diseases","Male","25400","2553"
"Other Chronic Diseases","Total","64530","5064"
"Other Chronic Diseases","Unknown","56","0"
"Smoker","Female","39604","979"
"Smoker","Male","46257","1828"
"Smoker","Total","85922","2807"
"Smoker","Unknown","61","0"
"Total with completed information","Female","428979","11287"
"Total with completed information","Male","334851","12938"
"Total with completed information","Total","765244","24230"
"Total with completed information","Unknown","1414","5"
