"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","121393","4661"
"Any Chronic Condition","Male","96580","5354"
"Any Chronic Condition","Total","218438","10017"
"Any Chronic Condition","Unknown","465","2"
"Any Disability","Female","8864","1286"
"Any Disability","Male","6777","1157"
"Any Disability","Total","15671","2444"
"Any Disability","Unknown","30","1"
"Cardiovascular Disease","Female","25818","2574"
"Cardiovascular Disease","Male","23519","3080"
"Cardiovascular Disease","Total","49406","5655"
"Cardiovascular Disease","Unknown","69","1"
"Chronic Liver Disease","Female","1374","131"
"Chronic Liver Disease","Male","1189","183"
"Chronic Liver Disease","Total","2569","314"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","31884","1305"
"Chronic Lung Disease","Male","20259","1351"
"Chronic Lung Disease","Total","52248","2656"
"Chronic Lung Disease","Unknown","105","0"
"Chronic Renal Disease","Female","5464","1069"
"Chronic Renal Disease","Male","5369","1320"
"Chronic Renal Disease","Total","10852","2389"
"Chronic Renal Disease","Unknown","19","0"
"Currently Pregnant","Female","5210","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","5216","6"
"Currently Pregnant","Unknown","6","0"
"Diabetes Mellitus","Female","29178","1908"
"Diabetes Mellitus","Male","25222","2386"
"Diabetes Mellitus","Total","54492","4295"
"Diabetes Mellitus","Unknown","92","1"
"Hypertension/High blood pressure","Female","18652","804"
"Hypertension/High blood pressure","Male","14698","879"
"Hypertension/High blood pressure","Total","33442","1683"
"Hypertension/High blood pressure","Unknown","92","0"
"ICU","Female","4692","1912"
"ICU","Male","5994","2573"
"ICU","Total","10700","4486"
"ICU","Unknown","14","1"
"Immunocompromised Condition","Female","10863","607"
"Immunocompromised Condition","Male","6356","697"
"Immunocompromised Condition","Total","17249","1304"
"Immunocompromised Condition","Unknown","30","0"
"Missing/Unknown status on all conditions","Female","200774","842"
"Missing/Unknown status on all conditions","Male","184826","1015"
"Missing/Unknown status on all conditions","Total","393395","1859"
"Missing/Unknown status on all conditions","Unknown","7795","2"
"None of the above conditions","Female","267256","6996"
"None of the above conditions","Male","216981","7886"
"None of the above conditions","Total","485664","14884"
"None of the above conditions","Unknown","1427","2"
"Obesity (BMI>40)","Female","6530","175"
"Obesity (BMI>40)","Male","3550","162"
"Obesity (BMI>40)","Total","10095","337"
"Obesity (BMI>40)","Unknown","15","0"
"Other Chronic Diseases","Female","34455","2106"
"Other Chronic Diseases","Male","22714","2155"
"Other Chronic Diseases","Total","57288","4261"
"Other Chronic Diseases","Unknown","119","0"
"Smoker","Female","27689","697"
"Smoker","Male","34181","1333"
"Smoker","Total","61975","2030"
"Smoker","Unknown","105","0"
"Total with completed information","Female","277368","7688"
"Total with completed information","Male","225880","8664"
"Total with completed information","Total","504720","16355"
"Total with completed information","Unknown","1472","3"
