"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","102741","3790"
"Any Chronic Condition","Male","81621","4406"
"Any Chronic Condition","Total","185056","8202"
"Any Chronic Condition","Unknown","694","6"
"Any Disability","Female","7202","1036"
"Any Disability","Male","5337","954"
"Any Disability","Total","12590","1990"
"Any Disability","Unknown","51","0"
"Cardiovascular Disease","Female","23898","2184"
"Cardiovascular Disease","Male","21571","2636"
"Cardiovascular Disease","Total","45600","4823"
"Cardiovascular Disease","Unknown","131","3"
"Chronic Liver Disease","Female","1153","106"
"Chronic Liver Disease","Male","1003","147"
"Chronic Liver Disease","Total","2165","253"
"Chronic Liver Disease","Unknown","9","0"
"Chronic Lung Disease","Female","27041","1079"
"Chronic Lung Disease","Male","17193","1109"
"Chronic Lung Disease","Total","44399","2190"
"Chronic Lung Disease","Unknown","165","2"
"Chronic Renal Disease","Female","4783","862"
"Chronic Renal Disease","Male","4688","1090"
"Chronic Renal Disease","Total","9503","1955"
"Chronic Renal Disease","Unknown","32","3"
"Currently Pregnant","Female","4331","6"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","4342","6"
"Currently Pregnant","Unknown","11","0"
"Diabetes Mellitus","Female","25427","1562"
"Diabetes Mellitus","Male","21970","1966"
"Diabetes Mellitus","Total","47540","3531"
"Diabetes Mellitus","Unknown","143","3"
"Hypertension/High blood pressure","Female","10957","329"
"Hypertension/High blood pressure","Male","8570","420"
"Hypertension/High blood pressure","Total","19614","750"
"Hypertension/High blood pressure","Unknown","87","1"
"ICU","Female","3953","1595"
"ICU","Male","5141","2167"
"ICU","Total","9115","3766"
"ICU","Unknown","21","4"
"Immunocompromised Condition","Female","9212","463"
"Immunocompromised Condition","Male","5445","548"
"Immunocompromised Condition","Total","14695","1011"
"Immunocompromised Condition","Unknown","38","0"
"Missing/Unknown status on all conditions","Female","199090","837"
"Missing/Unknown status on all conditions","Male","181150","1010"
"Missing/Unknown status on all conditions","Total","389776","1858"
"Missing/Unknown status on all conditions","Unknown","9536","11"
"None of the above conditions","Female","224842","5528"
"None of the above conditions","Male","181115","6240"
"None of the above conditions","Total","407895","11785"
"None of the above conditions","Unknown","1938","17"
"Obesity (BMI>40)","Female","3567","72"
"Obesity (BMI>40)","Male","1990","77"
"Obesity (BMI>40)","Total","5574","149"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","31596","1850"
"Other Chronic Diseases","Male","20966","1906"
"Other Chronic Diseases","Total","52777","3757"
"Other Chronic Diseases","Unknown","215","1"
"Smoker","Female","23121","537"
"Smoker","Male","28709","1061"
"Smoker","Total","51989","1598"
"Smoker","Unknown","159","0"
"Total with completed information","Female","235030","6187"
"Total with completed information","Male","190125","7003"
"Total with completed information","Total","427197","13209"
"Total with completed information","Unknown","2042","19"
