"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","154675","6000"
"Any Chronic Condition","Male","122146","6874"
"Any Chronic Condition","Total","277179","12880"
"Any Chronic Condition","Unknown","358","6"
"Any Disability","Female","11473","1566"
"Any Disability","Male","9176","1410"
"Any Disability","Total","20675","2976"
"Any Disability","Unknown","26","0"
"Cardiovascular Disease","Female","29413","3037"
"Cardiovascular Disease","Male","26966","3700"
"Cardiovascular Disease","Total","56425","6741"
"Cardiovascular Disease","Unknown","46","4"
"Chronic Liver Disease","Female","1754","162"
"Chronic Liver Disease","Male","1539","246"
"Chronic Liver Disease","Total","3295","408"
"Chronic Liver Disease","Unknown","2","0"
"Chronic Lung Disease","Female","41597","1704"
"Chronic Lung Disease","Male","26834","1726"
"Chronic Lung Disease","Total","68522","3432"
"Chronic Lung Disease","Unknown","91","2"
"Chronic Renal Disease","Female","6676","1320"
"Chronic Renal Disease","Male","6467","1642"
"Chronic Renal Disease","Total","13154","2965"
"Chronic Renal Disease","Unknown","11","3"
"Currently Pregnant","Female","7833","21"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","7838","21"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","35480","2481"
"Diabetes Mellitus","Male","30311","3008"
"Diabetes Mellitus","Total","65858","5493"
"Diabetes Mellitus","Unknown","67","4"
"Hypertension/High blood pressure","Female","30889","1606"
"Hypertension/High blood pressure","Male","24189","1760"
"Hypertension/High blood pressure","Total","55165","3367"
"Hypertension/High blood pressure","Unknown","87","1"
"ICU","Female","6214","2619"
"ICU","Male","7842","3491"
"ICU","Total","14084","6115"
"ICU","Unknown","28","5"
"Immunocompromised Condition","Female","9348","555"
"Immunocompromised Condition","Male","5426","619"
"Immunocompromised Condition","Total","14785","1174"
"Immunocompromised Condition","Unknown","11","0"
"Missing/Unknown status on all conditions","Female","312883","1132"
"Missing/Unknown status on all conditions","Male","291960","1287"
"Missing/Unknown status on all conditions","Total","613200","2420"
"Missing/Unknown status on all conditions","Unknown","8357","1"
"None of the above conditions","Female","363175","10124"
"None of the above conditions","Male","291209","11661"
"None of the above conditions","Total","655802","21794"
"None of the above conditions","Unknown","1418","9"
"Obesity (BMI>40)","Female","11289","404"
"Obesity (BMI>40)","Male","6149","363"
"Obesity (BMI>40)","Total","17455","767"
"Obesity (BMI>40)","Unknown","17","0"
"Other Chronic Diseases","Female","37922","2462"
"Other Chronic Diseases","Male","24830","2486"
"Other Chronic Diseases","Total","62827","4948"
"Other Chronic Diseases","Unknown","75","0"
"Smoker","Female","36941","945"
"Smoker","Male","43754","1761"
"Smoker","Total","80773","2707"
"Smoker","Unknown","78","1"
"Total with completed information","Female","376655","10917"
"Total with completed information","Male","302059","12524"
"Total with completed information","Total","680170","23454"
"Total with completed information","Unknown","1456","13"
