"comorbidity","sex","cases","deaths"
"Any Chronic Condition","Female","137774","5097"
"Any Chronic Condition","Male","108905","5822"
"Any Chronic Condition","Total","247159","10923"
"Any Chronic Condition","Unknown","480","4"
"Any Disability","Female","10121","1408"
"Any Disability","Male","7806","1261"
"Any Disability","Total","17953","2670"
"Any Disability","Unknown","26","1"
"Cardiovascular Disease","Female","27692","2722"
"Cardiovascular Disease","Male","25233","3296"
"Cardiovascular Disease","Total","52993","6018"
"Cardiovascular Disease","Unknown","68","0"
"Chronic Liver Disease","Female","1545","136"
"Chronic Liver Disease","Male","1341","207"
"Chronic Liver Disease","Total","2892","343"
"Chronic Liver Disease","Unknown","6","0"
"Chronic Lung Disease","Female","36570","1421"
"Chronic Lung Disease","Male","23420","1472"
"Chronic Lung Disease","Total","60095","2893"
"Chronic Lung Disease","Unknown","105","0"
"Chronic Renal Disease","Female","6092","1151"
"Chronic Renal Disease","Male","5929","1447"
"Chronic Renal Disease","Total","12035","2598"
"Chronic Renal Disease","Unknown","14","0"
"Currently Pregnant","Female","6496","11"
"Currently Pregnant","Male","0","0"
"Currently Pregnant","Total","6501","11"
"Currently Pregnant","Unknown","5","0"
"Diabetes Mellitus","Female","32310","2105"
"Diabetes Mellitus","Male","27734","2573"
"Diabetes Mellitus","Total","60146","4680"
"Diabetes Mellitus","Unknown","102","2"
"Hypertension/High blood pressure","Female","24827","1086"
"Hypertension/High blood pressure","Male","19508","1163"
"Hypertension/High blood pressure","Total","44446","2251"
"Hypertension/High blood pressure","Unknown","111","2"
"ICU","Female","5361","2122"
"ICU","Male","6815","2826"
"ICU","Total","12197","4951"
"ICU","Unknown","21","3"
"Immunocompromised Condition","Female","9984","583"
"Immunocompromised Condition","Male","5830","671"
"Immunocompromised Condition","Total","15832","1254"
"Immunocompromised Condition","Unknown","18","0"
"Missing/Unknown status on all conditions","Female","282144","969"
"Missing/Unknown status on all conditions","Male","259008","1126"
"Missing/Unknown status on all conditions","Total","549562","2097"
"Missing/Unknown status on all conditions","Unknown","8410","2"
"None of the above conditions","Female","310868","7810"
"None of the above conditions","Male","249961","8837"
"None of the above conditions","Total","562299","16651"
"None of the above conditions","Unknown","1470","4"
"Obesity (BMI>40)","Female","8761","250"
"Obesity (BMI>40)","Male","4760","215"
"Obesity (BMI>40)","Total","13544","465"
"Obesity (BMI>40)","Unknown","23","0"
"Other Chronic Diseases","Female","36306","2226"
"Other Chronic Diseases","Male","23783","2270"
"Other Chronic Diseases","Total","60204","4497"
"Other Chronic Diseases","Unknown","115","1"
"Smoker","Female","32159","778"
"Smoker","Male","38754","1471"
"Smoker","Total","71017","2249"
"Smoker","Unknown","104","0"
"Total with completed information","Female","323366","8520"
"Total with completed information","Male","260426","9635"
"Total with completed information","Total","585329","18161"
"Total with completed information","Unknown","1537","6"
